replacement_id,stale_test_id,website_id,page_id,snapshot_version,required_version,snapshot_chunk_ids,required_chunk_ids,chunk_replacement_plan_json,any_embedding_update_required,selective_replace_instruction,split
REP-ST0944-P01,ST0944,W144,P01,V07,V09,"W144_V07_P01_C1,W144_V07_P01_C2","W144_V09_P01_C1,W144_V09_P01_C2","[{""from_chunk_id"": ""W144_V07_P01_C1"", ""to_chunk_id"": ""W144_V09_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W144_V07_P01_C2"", ""to_chunk_id"": ""W144_V09_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W144_V07_P01_C1,W144_V07_P01_C2 with embeddings of W144_V09_P01_C1,W144_V09_P01_C2 for W144 P01 V07->V09.",train
REP-ST0944-P02,ST0944,W144,P02,V07,V09,"W144_V07_P02_C1,W144_V07_P02_C2","W144_V09_P02_C1,W144_V09_P02_C2","[{""from_chunk_id"": ""W144_V07_P02_C1"", ""to_chunk_id"": ""W144_V09_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W144_V07_P02_C2"", ""to_chunk_id"": ""W144_V09_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W144_V07_P02_C1,W144_V07_P02_C2 with embeddings of W144_V09_P02_C1,W144_V09_P02_C2 for W144 P02 V07->V09.",train
REP-ST0944-P03,ST0944,W144,P03,V07,V09,"W144_V07_P03_C1,W144_V07_P03_C2","W144_V09_P03_C1,W144_V09_P03_C2","[{""from_chunk_id"": ""W144_V07_P03_C1"", ""to_chunk_id"": ""W144_V09_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W144_V07_P03_C2"", ""to_chunk_id"": ""W144_V09_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W144_V07_P03_C1,W144_V07_P03_C2 with embeddings of W144_V09_P03_C1,W144_V09_P03_C2 for W144 P03 V07->V09.",train
REP-ST0944-P04,ST0944,W144,P04,V07,V09,"W144_V07_P04_C1,W144_V07_P04_C2","W144_V09_P04_C1,W144_V09_P04_C2","[{""from_chunk_id"": ""W144_V07_P04_C1"", ""to_chunk_id"": ""W144_V09_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W144_V07_P04_C2"", ""to_chunk_id"": ""W144_V09_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W144_V07_P04_C1,W144_V07_P04_C2 with embeddings of W144_V09_P04_C1,W144_V09_P04_C2 for W144 P04 V07->V09.",train
REP-ST0944-P05,ST0944,W144,P05,V07,V09,"W144_V07_P05_C1,W144_V07_P05_C2","W144_V09_P05_C1,W144_V09_P05_C2","[{""from_chunk_id"": ""W144_V07_P05_C1"", ""to_chunk_id"": ""W144_V09_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W144_V07_P05_C2"", ""to_chunk_id"": ""W144_V09_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W144_V07_P05_C1,W144_V07_P05_C2 with embeddings of W144_V09_P05_C1,W144_V09_P05_C2 for W144 P05 V07->V09.",train
REP-ST0944-P06,ST0944,W144,P06,V07,V09,"W144_V07_P06_C1,W144_V07_P06_C2","W144_V09_P06_C1,W144_V09_P06_C2","[{""from_chunk_id"": ""W144_V07_P06_C1"", ""to_chunk_id"": ""W144_V09_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W144_V07_P06_C2"", ""to_chunk_id"": ""W144_V09_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W144_V07_P06_C1,W144_V07_P06_C2 with embeddings of W144_V09_P06_C1,W144_V09_P06_C2 for W144 P06 V07->V09.",train
REP-ST0944-P07,ST0944,W144,P07,V07,V09,"W144_V07_P07_C1,W144_V07_P07_C2","W144_V09_P07_C1,W144_V09_P07_C2","[{""from_chunk_id"": ""W144_V07_P07_C1"", ""to_chunk_id"": ""W144_V09_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W144_V07_P07_C2"", ""to_chunk_id"": ""W144_V09_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W144_V07_P07_C1,W144_V07_P07_C2 with embeddings of W144_V09_P07_C1,W144_V09_P07_C2 for W144 P07 V07->V09.",train
REP-ST0944-P08,ST0944,W144,P08,V07,V09,"W144_V07_P08_C1,W144_V07_P08_C2","W144_V09_P08_C1,W144_V09_P08_C2","[{""from_chunk_id"": ""W144_V07_P08_C1"", ""to_chunk_id"": ""W144_V09_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W144_V07_P08_C2"", ""to_chunk_id"": ""W144_V09_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W144_V07_P08_C1,W144_V07_P08_C2 with embeddings of W144_V09_P08_C1,W144_V09_P08_C2 for W144 P08 V07->V09.",train
REP-ST0944-P09,ST0944,W144,P09,V07,V09,"W144_V07_P09_C1,W144_V07_P09_C2","W144_V09_P09_C1,W144_V09_P09_C2","[{""from_chunk_id"": ""W144_V07_P09_C1"", ""to_chunk_id"": ""W144_V09_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W144_V07_P09_C2"", ""to_chunk_id"": ""W144_V09_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W144_V07_P09_C1,W144_V07_P09_C2 with embeddings of W144_V09_P09_C1,W144_V09_P09_C2 for W144 P09 V07->V09.",train
REP-ST0944-P10,ST0944,W144,P10,V07,V09,"W144_V07_P10_C1,W144_V07_P10_C2","W144_V09_P10_C1,W144_V09_P10_C2","[{""from_chunk_id"": ""W144_V07_P10_C1"", ""to_chunk_id"": ""W144_V09_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W144_V07_P10_C2"", ""to_chunk_id"": ""W144_V09_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W144_V07_P10_C1,W144_V07_P10_C2 with embeddings of W144_V09_P10_C1,W144_V09_P10_C2 for W144 P10 V07->V09.",train
REP-ST0945-P01,ST0945,W145,P01,V01,V03,"W145_V01_P01_C1,W145_V01_P01_C2","W145_V03_P01_C1,W145_V03_P01_C2","[{""from_chunk_id"": ""W145_V01_P01_C1"", ""to_chunk_id"": ""W145_V03_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W145_V01_P01_C2"", ""to_chunk_id"": ""W145_V03_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W145_V01_P01_C1,W145_V01_P01_C2 with embeddings of W145_V03_P01_C1,W145_V03_P01_C2 for W145 P01 V01->V03.",train
REP-ST0945-P02,ST0945,W145,P02,V01,V03,"W145_V01_P02_C1,W145_V01_P02_C2","W145_V03_P02_C1,W145_V03_P02_C2","[{""from_chunk_id"": ""W145_V01_P02_C1"", ""to_chunk_id"": ""W145_V03_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W145_V01_P02_C2"", ""to_chunk_id"": ""W145_V03_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W145_V01_P02_C1,W145_V01_P02_C2 with embeddings of W145_V03_P02_C1,W145_V03_P02_C2 for W145 P02 V01->V03.",train
REP-ST0945-P03,ST0945,W145,P03,V01,V03,"W145_V01_P03_C1,W145_V01_P03_C2","W145_V03_P03_C1,W145_V03_P03_C2","[{""from_chunk_id"": ""W145_V01_P03_C1"", ""to_chunk_id"": ""W145_V03_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W145_V01_P03_C2"", ""to_chunk_id"": ""W145_V03_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W145_V01_P03_C1,W145_V01_P03_C2 with embeddings of W145_V03_P03_C1,W145_V03_P03_C2 for W145 P03 V01->V03.",train
REP-ST0945-P04,ST0945,W145,P04,V01,V03,"W145_V01_P04_C1,W145_V01_P04_C2","W145_V03_P04_C1,W145_V03_P04_C2","[{""from_chunk_id"": ""W145_V01_P04_C1"", ""to_chunk_id"": ""W145_V03_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W145_V01_P04_C2"", ""to_chunk_id"": ""W145_V03_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W145_V01_P04_C1,W145_V01_P04_C2 with embeddings of W145_V03_P04_C1,W145_V03_P04_C2 for W145 P04 V01->V03.",train
REP-ST0945-P05,ST0945,W145,P05,V01,V03,"W145_V01_P05_C1,W145_V01_P05_C2","W145_V03_P05_C1,W145_V03_P05_C2","[{""from_chunk_id"": ""W145_V01_P05_C1"", ""to_chunk_id"": ""W145_V03_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W145_V01_P05_C2"", ""to_chunk_id"": ""W145_V03_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W145_V01_P05_C1,W145_V01_P05_C2 with embeddings of W145_V03_P05_C1,W145_V03_P05_C2 for W145 P05 V01->V03.",train
REP-ST0945-P06,ST0945,W145,P06,V01,V03,"W145_V01_P06_C1,W145_V01_P06_C2","W145_V03_P06_C1,W145_V03_P06_C2","[{""from_chunk_id"": ""W145_V01_P06_C1"", ""to_chunk_id"": ""W145_V03_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W145_V01_P06_C2"", ""to_chunk_id"": ""W145_V03_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W145_V01_P06_C1,W145_V01_P06_C2 with embeddings of W145_V03_P06_C1,W145_V03_P06_C2 for W145 P06 V01->V03.",train
REP-ST0945-P07,ST0945,W145,P07,V01,V03,"W145_V01_P07_C1,W145_V01_P07_C2","W145_V03_P07_C1,W145_V03_P07_C2","[{""from_chunk_id"": ""W145_V01_P07_C1"", ""to_chunk_id"": ""W145_V03_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W145_V01_P07_C2"", ""to_chunk_id"": ""W145_V03_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W145_V01_P07_C1,W145_V01_P07_C2 with embeddings of W145_V03_P07_C1,W145_V03_P07_C2 for W145 P07 V01->V03.",train
REP-ST0945-P08,ST0945,W145,P08,V01,V03,"W145_V01_P08_C1,W145_V01_P08_C2","W145_V03_P08_C1,W145_V03_P08_C2","[{""from_chunk_id"": ""W145_V01_P08_C1"", ""to_chunk_id"": ""W145_V03_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W145_V01_P08_C2"", ""to_chunk_id"": ""W145_V03_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W145_V01_P08_C1,W145_V01_P08_C2 with embeddings of W145_V03_P08_C1,W145_V03_P08_C2 for W145 P08 V01->V03.",train
REP-ST0945-P09,ST0945,W145,P09,V01,V03,"W145_V01_P09_C1,W145_V01_P09_C2","W145_V03_P09_C1,W145_V03_P09_C2","[{""from_chunk_id"": ""W145_V01_P09_C1"", ""to_chunk_id"": ""W145_V03_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W145_V01_P09_C2"", ""to_chunk_id"": ""W145_V03_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W145_V01_P09_C1,W145_V01_P09_C2 with embeddings of W145_V03_P09_C1,W145_V03_P09_C2 for W145 P09 V01->V03.",train
REP-ST0945-P10,ST0945,W145,P10,V01,V03,"W145_V01_P10_C1,W145_V01_P10_C2","W145_V03_P10_C1,W145_V03_P10_C2","[{""from_chunk_id"": ""W145_V01_P10_C1"", ""to_chunk_id"": ""W145_V03_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W145_V01_P10_C2"", ""to_chunk_id"": ""W145_V03_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W145_V01_P10_C1,W145_V01_P10_C2 with embeddings of W145_V03_P10_C1,W145_V03_P10_C2 for W145 P10 V01->V03.",train
REP-ST0946-P01,ST0946,W146,P01,V02,V04,"W146_V02_P01_C1,W146_V02_P01_C2","W146_V04_P01_C1,W146_V04_P01_C2","[{""from_chunk_id"": ""W146_V02_P01_C1"", ""to_chunk_id"": ""W146_V04_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W146_V02_P01_C2"", ""to_chunk_id"": ""W146_V04_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W146_V02_P01_C1,W146_V02_P01_C2 with embeddings of W146_V04_P01_C1,W146_V04_P01_C2 for W146 P01 V02->V04.",train
REP-ST0946-P02,ST0946,W146,P02,V02,V04,"W146_V02_P02_C1,W146_V02_P02_C2","W146_V04_P02_C1,W146_V04_P02_C2","[{""from_chunk_id"": ""W146_V02_P02_C1"", ""to_chunk_id"": ""W146_V04_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W146_V02_P02_C2"", ""to_chunk_id"": ""W146_V04_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W146_V02_P02_C1,W146_V02_P02_C2 with embeddings of W146_V04_P02_C1,W146_V04_P02_C2 for W146 P02 V02->V04.",train
REP-ST0946-P03,ST0946,W146,P03,V02,V04,"W146_V02_P03_C1,W146_V02_P03_C2","W146_V04_P03_C1,W146_V04_P03_C2","[{""from_chunk_id"": ""W146_V02_P03_C1"", ""to_chunk_id"": ""W146_V04_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W146_V02_P03_C2"", ""to_chunk_id"": ""W146_V04_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W146_V02_P03_C1,W146_V02_P03_C2 with embeddings of W146_V04_P03_C1,W146_V04_P03_C2 for W146 P03 V02->V04.",train
REP-ST0946-P04,ST0946,W146,P04,V02,V04,"W146_V02_P04_C1,W146_V02_P04_C2","W146_V04_P04_C1,W146_V04_P04_C2","[{""from_chunk_id"": ""W146_V02_P04_C1"", ""to_chunk_id"": ""W146_V04_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W146_V02_P04_C2"", ""to_chunk_id"": ""W146_V04_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W146_V02_P04_C1,W146_V02_P04_C2 with embeddings of W146_V04_P04_C1,W146_V04_P04_C2 for W146 P04 V02->V04.",train
REP-ST0946-P05,ST0946,W146,P05,V02,V04,"W146_V02_P05_C1,W146_V02_P05_C2","W146_V04_P05_C1,W146_V04_P05_C2","[{""from_chunk_id"": ""W146_V02_P05_C1"", ""to_chunk_id"": ""W146_V04_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W146_V02_P05_C2"", ""to_chunk_id"": ""W146_V04_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W146_V02_P05_C1,W146_V02_P05_C2 with embeddings of W146_V04_P05_C1,W146_V04_P05_C2 for W146 P05 V02->V04.",train
REP-ST0946-P06,ST0946,W146,P06,V02,V04,"W146_V02_P06_C1,W146_V02_P06_C2","W146_V04_P06_C1,W146_V04_P06_C2","[{""from_chunk_id"": ""W146_V02_P06_C1"", ""to_chunk_id"": ""W146_V04_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W146_V02_P06_C2"", ""to_chunk_id"": ""W146_V04_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W146_V02_P06_C1,W146_V02_P06_C2 with embeddings of W146_V04_P06_C1,W146_V04_P06_C2 for W146 P06 V02->V04.",train
REP-ST0946-P07,ST0946,W146,P07,V02,V04,"W146_V02_P07_C1,W146_V02_P07_C2","W146_V04_P07_C1,W146_V04_P07_C2","[{""from_chunk_id"": ""W146_V02_P07_C1"", ""to_chunk_id"": ""W146_V04_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W146_V02_P07_C2"", ""to_chunk_id"": ""W146_V04_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W146_V02_P07_C1,W146_V02_P07_C2 with embeddings of W146_V04_P07_C1,W146_V04_P07_C2 for W146 P07 V02->V04.",train
REP-ST0946-P08,ST0946,W146,P08,V02,V04,"W146_V02_P08_C1,W146_V02_P08_C2","W146_V04_P08_C1,W146_V04_P08_C2","[{""from_chunk_id"": ""W146_V02_P08_C1"", ""to_chunk_id"": ""W146_V04_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W146_V02_P08_C2"", ""to_chunk_id"": ""W146_V04_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W146_V02_P08_C1,W146_V02_P08_C2 with embeddings of W146_V04_P08_C1,W146_V04_P08_C2 for W146 P08 V02->V04.",train
REP-ST0946-P09,ST0946,W146,P09,V02,V04,"W146_V02_P09_C1,W146_V02_P09_C2","W146_V04_P09_C1,W146_V04_P09_C2","[{""from_chunk_id"": ""W146_V02_P09_C1"", ""to_chunk_id"": ""W146_V04_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W146_V02_P09_C2"", ""to_chunk_id"": ""W146_V04_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W146_V02_P09_C1,W146_V02_P09_C2 with embeddings of W146_V04_P09_C1,W146_V04_P09_C2 for W146 P09 V02->V04.",train
REP-ST0946-P10,ST0946,W146,P10,V02,V04,"W146_V02_P10_C1,W146_V02_P10_C2","W146_V04_P10_C1,W146_V04_P10_C2","[{""from_chunk_id"": ""W146_V02_P10_C1"", ""to_chunk_id"": ""W146_V04_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W146_V02_P10_C2"", ""to_chunk_id"": ""W146_V04_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W146_V02_P10_C1,W146_V02_P10_C2 with embeddings of W146_V04_P10_C1,W146_V04_P10_C2 for W146 P10 V02->V04.",train
REP-ST0947-P01,ST0947,W147,P01,V03,V05,"W147_V03_P01_C1,W147_V03_P01_C2","W147_V05_P01_C1,W147_V05_P01_C2","[{""from_chunk_id"": ""W147_V03_P01_C1"", ""to_chunk_id"": ""W147_V05_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W147_V03_P01_C2"", ""to_chunk_id"": ""W147_V05_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W147_V03_P01_C1,W147_V03_P01_C2 with embeddings of W147_V05_P01_C1,W147_V05_P01_C2 for W147 P01 V03->V05.",train
REP-ST0947-P02,ST0947,W147,P02,V03,V05,"W147_V03_P02_C1,W147_V03_P02_C2","W147_V05_P02_C1,W147_V05_P02_C2","[{""from_chunk_id"": ""W147_V03_P02_C1"", ""to_chunk_id"": ""W147_V05_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W147_V03_P02_C2"", ""to_chunk_id"": ""W147_V05_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W147_V03_P02_C1,W147_V03_P02_C2 with embeddings of W147_V05_P02_C1,W147_V05_P02_C2 for W147 P02 V03->V05.",train
REP-ST0947-P03,ST0947,W147,P03,V03,V05,"W147_V03_P03_C1,W147_V03_P03_C2","W147_V05_P03_C1,W147_V05_P03_C2","[{""from_chunk_id"": ""W147_V03_P03_C1"", ""to_chunk_id"": ""W147_V05_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W147_V03_P03_C2"", ""to_chunk_id"": ""W147_V05_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W147_V03_P03_C1,W147_V03_P03_C2 with embeddings of W147_V05_P03_C1,W147_V05_P03_C2 for W147 P03 V03->V05.",train
REP-ST0947-P04,ST0947,W147,P04,V03,V05,"W147_V03_P04_C1,W147_V03_P04_C2","W147_V05_P04_C1,W147_V05_P04_C2","[{""from_chunk_id"": ""W147_V03_P04_C1"", ""to_chunk_id"": ""W147_V05_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W147_V03_P04_C2"", ""to_chunk_id"": ""W147_V05_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W147_V03_P04_C1,W147_V03_P04_C2 with embeddings of W147_V05_P04_C1,W147_V05_P04_C2 for W147 P04 V03->V05.",train
REP-ST0947-P05,ST0947,W147,P05,V03,V05,"W147_V03_P05_C1,W147_V03_P05_C2","W147_V05_P05_C1,W147_V05_P05_C2","[{""from_chunk_id"": ""W147_V03_P05_C1"", ""to_chunk_id"": ""W147_V05_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W147_V03_P05_C2"", ""to_chunk_id"": ""W147_V05_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W147_V03_P05_C1,W147_V03_P05_C2 with embeddings of W147_V05_P05_C1,W147_V05_P05_C2 for W147 P05 V03->V05.",train
REP-ST0947-P06,ST0947,W147,P06,V03,V05,"W147_V03_P06_C1,W147_V03_P06_C2","W147_V05_P06_C1,W147_V05_P06_C2","[{""from_chunk_id"": ""W147_V03_P06_C1"", ""to_chunk_id"": ""W147_V05_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W147_V03_P06_C2"", ""to_chunk_id"": ""W147_V05_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W147_V03_P06_C1,W147_V03_P06_C2 with embeddings of W147_V05_P06_C1,W147_V05_P06_C2 for W147 P06 V03->V05.",train
REP-ST0947-P07,ST0947,W147,P07,V03,V05,"W147_V03_P07_C1,W147_V03_P07_C2","W147_V05_P07_C1,W147_V05_P07_C2","[{""from_chunk_id"": ""W147_V03_P07_C1"", ""to_chunk_id"": ""W147_V05_P07_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W147_V03_P07_C2"", ""to_chunk_id"": ""W147_V05_P07_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W147_V03_P07_C1,W147_V03_P07_C2 with embeddings of W147_V05_P07_C1,W147_V05_P07_C2 for W147 P07 V03->V05.",train
REP-ST0947-P08,ST0947,W147,P08,V03,V05,"W147_V03_P08_C1,W147_V03_P08_C2","W147_V05_P08_C1,W147_V05_P08_C2","[{""from_chunk_id"": ""W147_V03_P08_C1"", ""to_chunk_id"": ""W147_V05_P08_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W147_V03_P08_C2"", ""to_chunk_id"": ""W147_V05_P08_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W147_V03_P08_C1,W147_V03_P08_C2 with embeddings of W147_V05_P08_C1,W147_V05_P08_C2 for W147 P08 V03->V05.",train
REP-ST0947-P09,ST0947,W147,P09,V03,V05,"W147_V03_P09_C1,W147_V03_P09_C2","W147_V05_P09_C1,W147_V05_P09_C2","[{""from_chunk_id"": ""W147_V03_P09_C1"", ""to_chunk_id"": ""W147_V05_P09_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W147_V03_P09_C2"", ""to_chunk_id"": ""W147_V05_P09_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W147_V03_P09_C1,W147_V03_P09_C2 with embeddings of W147_V05_P09_C1,W147_V05_P09_C2 for W147 P09 V03->V05.",train
REP-ST0947-P10,ST0947,W147,P10,V03,V05,"W147_V03_P10_C1,W147_V03_P10_C2","W147_V05_P10_C1,W147_V05_P10_C2","[{""from_chunk_id"": ""W147_V03_P10_C1"", ""to_chunk_id"": ""W147_V05_P10_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W147_V03_P10_C2"", ""to_chunk_id"": ""W147_V05_P10_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W147_V03_P10_C1,W147_V03_P10_C2 with embeddings of W147_V05_P10_C1,W147_V05_P10_C2 for W147 P10 V03->V05.",train
REP-ST0948-P01,ST0948,W148,P01,V04,V06,"W148_V04_P01_C1,W148_V04_P01_C2","W148_V06_P01_C1,W148_V06_P01_C2","[{""from_chunk_id"": ""W148_V04_P01_C1"", ""to_chunk_id"": ""W148_V06_P01_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W148_V04_P01_C2"", ""to_chunk_id"": ""W148_V06_P01_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W148_V04_P01_C1,W148_V04_P01_C2 with embeddings of W148_V06_P01_C1,W148_V06_P01_C2 for W148 P01 V04->V06.",train
REP-ST0948-P02,ST0948,W148,P02,V04,V06,"W148_V04_P02_C1,W148_V04_P02_C2","W148_V06_P02_C1,W148_V06_P02_C2","[{""from_chunk_id"": ""W148_V04_P02_C1"", ""to_chunk_id"": ""W148_V06_P02_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W148_V04_P02_C2"", ""to_chunk_id"": ""W148_V06_P02_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W148_V04_P02_C1,W148_V04_P02_C2 with embeddings of W148_V06_P02_C1,W148_V06_P02_C2 for W148 P02 V04->V06.",train
REP-ST0948-P03,ST0948,W148,P03,V04,V06,"W148_V04_P03_C1,W148_V04_P03_C2","W148_V06_P03_C1,W148_V06_P03_C2","[{""from_chunk_id"": ""W148_V04_P03_C1"", ""to_chunk_id"": ""W148_V06_P03_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W148_V04_P03_C2"", ""to_chunk_id"": ""W148_V06_P03_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W148_V04_P03_C1,W148_V04_P03_C2 with embeddings of W148_V06_P03_C1,W148_V06_P03_C2 for W148 P03 V04->V06.",train
REP-ST0948-P04,ST0948,W148,P04,V04,V06,"W148_V04_P04_C1,W148_V04_P04_C2","W148_V06_P04_C1,W148_V06_P04_C2","[{""from_chunk_id"": ""W148_V04_P04_C1"", ""to_chunk_id"": ""W148_V06_P04_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W148_V04_P04_C2"", ""to_chunk_id"": ""W148_V06_P04_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W148_V04_P04_C1,W148_V04_P04_C2 with embeddings of W148_V06_P04_C1,W148_V06_P04_C2 for W148 P04 V04->V06.",train
REP-ST0948-P05,ST0948,W148,P05,V04,V06,"W148_V04_P05_C1,W148_V04_P05_C2","W148_V06_P05_C1,W148_V06_P05_C2","[{""from_chunk_id"": ""W148_V04_P05_C1"", ""to_chunk_id"": ""W148_V06_P05_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W148_V04_P05_C2"", ""to_chunk_id"": ""W148_V06_P05_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W148_V04_P05_C1,W148_V04_P05_C2 with embeddings of W148_V06_P05_C1,W148_V06_P05_C2 for W148 P05 V04->V06.",train
REP-ST0948-P06,ST0948,W148,P06,V04,V06,"W148_V04_P06_C1,W148_V04_P06_C2","W148_V06_P06_C1,W148_V06_P06_C2","[{""from_chunk_id"": ""W148_V04_P06_C1"", ""to_chunk_id"": ""W148_V06_P06_C1"", ""embedding_update_required"": ""yes""}, {""from_chunk_id"": ""W148_V04_P06_C2"", ""to_chunk_id"": ""W148_V06_P06_C2"", ""embedding_update_required"": ""yes""}]",yes,"Replace embeddings of W148_V04_P06_C1,W148_V04_P06_C2 with embeddings of W148_V06_P06_C1,W148_V06_P06_C2 for W148 P06 V04->V06.",train
