change_id,website_id,page_id,from_version,to_version,change_type,change_scope,requires_reembedding,detection_method,pct_content_changed,min_chunk_text_similarity,embedding_affected,change_event_timestamp,change_event_timestamp_source,split
CHG007288,W081,P08,V09,V10,addition,page,yes,hash_then_semantic_diff,73.6,0.098807,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007289,W081,P09,V09,V10,requirement,page,yes,hash_then_semantic_diff,73.58,0.09589,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007290,W081,P10,V09,V10,policy,page,yes,hash_then_semantic_diff,42.8,0.079723,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007291,W082,P01,V01,V02,requirement,page,yes,hash_then_semantic_diff,93.92,0.098592,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007292,W082,P02,V01,V02,policy,page,yes,hash_then_semantic_diff,74.9,0.191964,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007293,W082,P03,V01,V02,semantic,page,yes,hash_then_semantic_diff,94.27,0.084806,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007294,W082,P04,V01,V02,numeric,page,yes,hash_then_semantic_diff,94.3,0.091711,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007295,W082,P05,V01,V02,major_semantic,page,yes,hash_then_semantic_diff,94.96,0.088889,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007296,W082,P06,V01,V02,reordering,page,conditional,hash_then_semantic_diff,92.13,0.084317,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007297,W082,P07,V01,V02,date_time,page,yes,hash_then_semantic_diff,94.37,0.082759,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007298,W082,P08,V01,V02,deletion,page,yes,hash_then_semantic_diff,55.19,0.083624,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007299,W082,P09,V01,V02,addition,page,yes,hash_then_semantic_diff,94.35,0.083916,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007300,W082,P10,V01,V02,requirement,page,yes,hash_then_semantic_diff,94.7,0.094077,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007301,W082,P01,V02,V03,deletion,page,yes,hash_then_semantic_diff,94.5,0.088028,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007302,W082,P02,V02,V03,addition,page,yes,hash_then_semantic_diff,66.86,0.091216,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007303,W082,P03,V02,V03,requirement,page,yes,hash_then_semantic_diff,66.24,0.550622,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007304,W082,P04,V02,V03,policy,page,yes,hash_then_semantic_diff,93.15,0.108392,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007305,W082,P05,V02,V03,semantic,page,yes,hash_then_semantic_diff,94.24,0.087395,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007306,W082,P06,V02,V03,numeric,page,yes,hash_then_semantic_diff,54.54,0.100503,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007307,W082,P07,V02,V03,major_semantic,page,yes,hash_then_semantic_diff,73.93,0.173333,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007308,W082,P08,V02,V03,reordering,page,conditional,hash_then_semantic_diff,93.79,0.106346,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007309,W082,P09,V02,V03,date_time,page,yes,hash_then_semantic_diff,77.8,0.544828,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007310,W082,P10,V02,V03,deletion,page,yes,hash_then_semantic_diff,68.73,0.207506,yes,2026-01-15T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007311,W082,P01,V03,V04,reordering,page,conditional,hash_then_semantic_diff,93.89,0.20316,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007312,W082,P02,V03,V04,date_time,page,yes,hash_then_semantic_diff,93.71,0.087102,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007313,W082,P03,V03,V04,deletion,page,yes,hash_then_semantic_diff,60.67,0.178174,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007314,W082,P04,V03,V04,addition,page,yes,hash_then_semantic_diff,67.84,0.174107,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007315,W082,P05,V03,V04,requirement,page,yes,hash_then_semantic_diff,94.45,0.391892,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007316,W082,P06,V03,V04,policy,page,yes,hash_then_semantic_diff,72.95,0.604651,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007317,W082,P07,V03,V04,semantic,page,yes,hash_then_semantic_diff,66.22,0.384106,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007318,W082,P08,V03,V04,numeric,page,yes,hash_then_semantic_diff,94.36,0.099315,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007319,W082,P09,V03,V04,major_semantic,page,yes,hash_then_semantic_diff,58.87,0.359551,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007320,W082,P10,V03,V04,reordering,page,conditional,hash_then_semantic_diff,94.81,0.082192,yes,2026-01-22T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007321,W082,P01,V04,V05,numeric,page,yes,hash_then_semantic_diff,56.76,0.179775,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007322,W082,P02,V04,V05,major_semantic,page,yes,hash_then_semantic_diff,74.57,0.199557,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007323,W082,P03,V04,V05,reordering,page,conditional,hash_then_semantic_diff,91.44,0.082759,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007324,W082,P04,V04,V05,date_time,page,yes,hash_then_semantic_diff,65.57,0.385809,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007325,W082,P05,V04,V05,deletion,page,yes,hash_then_semantic_diff,95.03,0.083893,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007326,W082,P06,V04,V05,addition,page,yes,hash_then_semantic_diff,71.32,0.080268,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007327,W082,P07,V04,V05,requirement,page,yes,hash_then_semantic_diff,95.0,0.081911,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007328,W082,P08,V04,V05,policy,page,yes,hash_then_semantic_diff,92.4,0.171558,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007329,W082,P09,V04,V05,semantic,page,yes,hash_then_semantic_diff,92.16,0.08726,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007330,W082,P10,V04,V05,numeric,page,yes,hash_then_semantic_diff,92.98,0.101222,yes,2026-01-29T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007331,W082,P01,V05,V06,policy,page,yes,hash_then_semantic_diff,69.56,0.552083,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007332,W082,P02,V05,V06,semantic,page,yes,hash_then_semantic_diff,78.98,0.383073,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007333,W082,P03,V05,V06,numeric,page,yes,hash_then_semantic_diff,92.75,0.094406,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007334,W082,P04,V05,V06,major_semantic,page,yes,hash_then_semantic_diff,65.69,0.132867,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007335,W082,P05,V05,V06,reordering,page,conditional,hash_then_semantic_diff,62.68,0.168889,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007336,W082,P06,V05,V06,date_time,page,yes,hash_then_semantic_diff,94.77,0.447863,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007337,W082,P07,V05,V06,deletion,page,yes,hash_then_semantic_diff,94.55,0.093588,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007338,W082,P08,V05,V06,addition,page,yes,hash_then_semantic_diff,94.72,0.087108,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007339,W082,P09,V05,V06,requirement,page,yes,hash_then_semantic_diff,92.32,0.091068,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007340,W082,P10,V05,V06,policy,page,yes,hash_then_semantic_diff,75.44,0.213808,yes,2026-02-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007341,W082,P01,V06,V07,addition,page,yes,hash_then_semantic_diff,94.55,0.169643,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007342,W082,P02,V06,V07,requirement,page,yes,hash_then_semantic_diff,75.41,0.083472,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007343,W082,P03,V06,V07,policy,page,yes,hash_then_semantic_diff,94.24,0.089127,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007344,W082,P04,V06,V07,semantic,page,yes,hash_then_semantic_diff,94.07,0.088496,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007345,W082,P05,V06,V07,numeric,page,yes,hash_then_semantic_diff,94.23,0.387665,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007346,W082,P06,V06,V07,major_semantic,page,yes,hash_then_semantic_diff,57.64,0.102041,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007347,W082,P07,V06,V07,reordering,page,conditional,hash_then_semantic_diff,78.4,0.383929,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007348,W082,P08,V06,V07,date_time,page,yes,hash_then_semantic_diff,94.5,0.091228,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007349,W082,P09,V06,V07,deletion,page,yes,hash_then_semantic_diff,91.32,0.179775,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007350,W082,P10,V06,V07,addition,page,yes,hash_then_semantic_diff,69.43,0.200445,yes,2026-02-12T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007351,W082,P01,V07,V08,date_time,page,yes,hash_then_semantic_diff,93.08,0.088496,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007352,W082,P02,V07,V08,deletion,page,yes,hash_then_semantic_diff,74.06,0.091837,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007353,W082,P03,V07,V08,addition,page,yes,hash_then_semantic_diff,94.25,0.092199,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007354,W082,P04,V07,V08,requirement,page,yes,hash_then_semantic_diff,77.1,0.386517,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007355,W082,P05,V07,V08,policy,page,yes,hash_then_semantic_diff,95.0,0.08547,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007356,W082,P06,V07,V08,semantic,page,yes,hash_then_semantic_diff,92.12,0.080808,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007357,W082,P07,V07,V08,numeric,page,yes,hash_then_semantic_diff,91.44,0.092943,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007358,W082,P08,V07,V08,major_semantic,page,yes,hash_then_semantic_diff,93.95,0.090909,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007359,W082,P09,V07,V08,reordering,page,conditional,hash_then_semantic_diff,58.32,0.104895,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007360,W082,P10,V07,V08,date_time,page,yes,hash_then_semantic_diff,72.51,0.214765,yes,2026-02-19T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007361,W082,P01,V08,V09,major_semantic,page,yes,hash_then_semantic_diff,65.09,0.224215,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007362,W082,P02,V08,V09,reordering,page,conditional,hash_then_semantic_diff,78.74,0.088285,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007363,W082,P03,V08,V09,date_time,page,yes,hash_then_semantic_diff,94.07,0.171558,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007364,W082,P04,V08,V09,deletion,page,yes,hash_then_semantic_diff,62.94,0.09075,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007365,W082,P05,V08,V09,addition,page,yes,hash_then_semantic_diff,78.2,0.580101,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007366,W082,P06,V08,V09,requirement,page,yes,hash_then_semantic_diff,55.17,0.094276,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007367,W082,P07,V08,V09,policy,page,yes,hash_then_semantic_diff,38.54,0.194131,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007368,W082,P08,V08,V09,semantic,page,yes,hash_then_semantic_diff,63.32,0.089194,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007369,W082,P09,V08,V09,numeric,page,yes,hash_then_semantic_diff,92.03,0.086505,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007370,W082,P10,V08,V09,major_semantic,page,yes,hash_then_semantic_diff,67.6,0.178571,yes,2026-02-26T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007371,W082,P01,V09,V10,semantic,page,yes,hash_then_semantic_diff,67.94,0.38565,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007372,W082,P02,V09,V10,numeric,page,yes,hash_then_semantic_diff,94.46,0.561345,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007373,W082,P03,V09,V10,major_semantic,page,yes,hash_then_semantic_diff,94.31,0.219731,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007374,W082,P04,V09,V10,reordering,page,conditional,hash_then_semantic_diff,58.17,0.206742,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007375,W082,P05,V09,V10,date_time,page,yes,hash_then_semantic_diff,94.48,0.093489,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007376,W082,P06,V09,V10,deletion,page,yes,hash_then_semantic_diff,74.24,0.170404,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007377,W082,P07,V09,V10,addition,page,yes,hash_then_semantic_diff,90.7,0.105802,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007378,W082,P08,V09,V10,requirement,page,yes,hash_then_semantic_diff,94.2,0.082616,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007379,W082,P09,V09,V10,policy,page,yes,hash_then_semantic_diff,60.47,0.096718,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007380,W082,P10,V09,V10,semantic,page,yes,hash_then_semantic_diff,94.78,0.079038,yes,2026-03-05T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007381,W083,P01,V01,V02,policy,page,yes,hash_then_semantic_diff,73.48,0.096774,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007382,W083,P02,V01,V02,semantic,page,yes,hash_then_semantic_diff,55.41,0.097643,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007383,W083,P03,V01,V02,numeric,page,yes,hash_then_semantic_diff,73.03,0.092362,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007384,W083,P04,V01,V02,major_semantic,page,yes,hash_then_semantic_diff,94.63,0.085714,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007385,W083,P05,V01,V02,reordering,page,conditional,hash_then_semantic_diff,74.55,0.569492,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007386,W083,P06,V01,V02,date_time,page,yes,hash_then_semantic_diff,74.81,0.589226,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
CHG007387,W083,P07,V01,V02,deletion,page,yes,hash_then_semantic_diff,68.84,0.097561,yes,2026-01-08T00:00:00Z,release date of to_version (see version_timestamps.csv),train
