website_id,page_id,from_document,to_document,change_type
W123,P05,W123_V03_P05,W123_V04_P05,reordering
W123,P06,W123_V03_P06,W123_V04_P06,date_time
W123,P07,W123_V03_P07,W123_V04_P07,deletion
W123,P08,W123_V03_P08,W123_V04_P08,addition
W123,P09,W123_V03_P09,W123_V04_P09,requirement
W123,P10,W123_V03_P10,W123_V04_P10,policy
W123,P01,W123_V04_P01,W123_V05_P01,addition
W123,P02,W123_V04_P02,W123_V05_P02,requirement
W123,P03,W123_V04_P03,W123_V05_P03,policy
W123,P04,W123_V04_P04,W123_V05_P04,semantic
W123,P05,W123_V04_P05,W123_V05_P05,numeric
W123,P06,W123_V04_P06,W123_V05_P06,major_semantic
W123,P07,W123_V04_P07,W123_V05_P07,reordering
W123,P08,W123_V04_P08,W123_V05_P08,date_time
W123,P09,W123_V04_P09,W123_V05_P09,deletion
W123,P10,W123_V04_P10,W123_V05_P10,addition
W123,P01,W123_V05_P01,W123_V06_P01,date_time
W123,P02,W123_V05_P02,W123_V06_P02,deletion
W123,P03,W123_V05_P03,W123_V06_P03,addition
W123,P04,W123_V05_P04,W123_V06_P04,requirement
W123,P05,W123_V05_P05,W123_V06_P05,policy
W123,P06,W123_V05_P06,W123_V06_P06,semantic
W123,P07,W123_V05_P07,W123_V06_P07,numeric
W123,P08,W123_V05_P08,W123_V06_P08,major_semantic
W123,P09,W123_V05_P09,W123_V06_P09,reordering
W123,P10,W123_V05_P10,W123_V06_P10,date_time
W123,P01,W123_V06_P01,W123_V07_P01,major_semantic
W123,P02,W123_V06_P02,W123_V07_P02,reordering
W123,P03,W123_V06_P03,W123_V07_P03,date_time
W123,P04,W123_V06_P04,W123_V07_P04,deletion
W123,P05,W123_V06_P05,W123_V07_P05,addition
W123,P06,W123_V06_P06,W123_V07_P06,requirement
W123,P07,W123_V06_P07,W123_V07_P07,policy
W123,P08,W123_V06_P08,W123_V07_P08,semantic
W123,P09,W123_V06_P09,W123_V07_P09,numeric
W123,P10,W123_V06_P10,W123_V07_P10,major_semantic
W123,P01,W123_V07_P01,W123_V08_P01,semantic
W123,P02,W123_V07_P02,W123_V08_P02,numeric
W123,P03,W123_V07_P03,W123_V08_P03,major_semantic
W123,P04,W123_V07_P04,W123_V08_P04,reordering
W123,P05,W123_V07_P05,W123_V08_P05,date_time
W123,P06,W123_V07_P06,W123_V08_P06,deletion
W123,P07,W123_V07_P07,W123_V08_P07,addition
W123,P08,W123_V07_P08,W123_V08_P08,requirement
W123,P09,W123_V07_P09,W123_V08_P09,policy
W123,P10,W123_V07_P10,W123_V08_P10,semantic
W123,P01,W123_V08_P01,W123_V09_P01,requirement
W123,P02,W123_V08_P02,W123_V09_P02,policy
W123,P03,W123_V08_P03,W123_V09_P03,semantic
W123,P04,W123_V08_P04,W123_V09_P04,numeric
W123,P05,W123_V08_P05,W123_V09_P05,major_semantic
W123,P06,W123_V08_P06,W123_V09_P06,reordering
W123,P07,W123_V08_P07,W123_V09_P07,date_time
W123,P08,W123_V08_P08,W123_V09_P08,deletion
W123,P09,W123_V08_P09,W123_V09_P09,addition
W123,P10,W123_V08_P10,W123_V09_P10,requirement
W123,P01,W123_V09_P01,W123_V10_P01,deletion
W123,P02,W123_V09_P02,W123_V10_P02,addition
W123,P03,W123_V09_P03,W123_V10_P03,requirement
W123,P04,W123_V09_P04,W123_V10_P04,policy
W123,P05,W123_V09_P05,W123_V10_P05,semantic
W123,P06,W123_V09_P06,W123_V10_P06,numeric
W123,P07,W123_V09_P07,W123_V10_P07,major_semantic
W123,P08,W123_V09_P08,W123_V10_P08,reordering
W123,P09,W123_V09_P09,W123_V10_P09,date_time
W123,P10,W123_V09_P10,W123_V10_P10,deletion
W124,P01,W124_V01_P01,W124_V02_P01,date_time
W124,P02,W124_V01_P02,W124_V02_P02,deletion
W124,P03,W124_V01_P03,W124_V02_P03,addition
W124,P04,W124_V01_P04,W124_V02_P04,requirement
W124,P05,W124_V01_P05,W124_V02_P05,policy
W124,P06,W124_V01_P06,W124_V02_P06,semantic
W124,P07,W124_V01_P07,W124_V02_P07,numeric
W124,P08,W124_V01_P08,W124_V02_P08,major_semantic
W124,P09,W124_V01_P09,W124_V02_P09,reordering
W124,P10,W124_V01_P10,W124_V02_P10,date_time
W124,P01,W124_V02_P01,W124_V03_P01,major_semantic
W124,P02,W124_V02_P02,W124_V03_P02,reordering
W124,P03,W124_V02_P03,W124_V03_P03,date_time
W124,P04,W124_V02_P04,W124_V03_P04,deletion
W124,P05,W124_V02_P05,W124_V03_P05,addition
W124,P06,W124_V02_P06,W124_V03_P06,requirement
W124,P07,W124_V02_P07,W124_V03_P07,policy
W124,P08,W124_V02_P08,W124_V03_P08,semantic
W124,P09,W124_V02_P09,W124_V03_P09,numeric
W124,P10,W124_V02_P10,W124_V03_P10,major_semantic
W124,P01,W124_V03_P01,W124_V04_P01,semantic
W124,P02,W124_V03_P02,W124_V04_P02,numeric
W124,P03,W124_V03_P03,W124_V04_P03,major_semantic
W124,P04,W124_V03_P04,W124_V04_P04,reordering
W124,P05,W124_V03_P05,W124_V04_P05,date_time
W124,P06,W124_V03_P06,W124_V04_P06,deletion
W124,P07,W124_V03_P07,W124_V04_P07,addition
W124,P08,W124_V03_P08,W124_V04_P08,requirement
W124,P09,W124_V03_P09,W124_V04_P09,policy
W124,P10,W124_V03_P10,W124_V04_P10,semantic
W124,P01,W124_V04_P01,W124_V05_P01,requirement
W124,P02,W124_V04_P02,W124_V05_P02,policy
W124,P03,W124_V04_P03,W124_V05_P03,semantic
W124,P04,W124_V04_P04,W124_V05_P04,numeric
W124,P05,W124_V04_P05,W124_V05_P05,major_semantic
W124,P06,W124_V04_P06,W124_V05_P06,reordering
W124,P07,W124_V04_P07,W124_V05_P07,date_time
W124,P08,W124_V04_P08,W124_V05_P08,deletion
W124,P09,W124_V04_P09,W124_V05_P09,addition
W124,P10,W124_V04_P10,W124_V05_P10,requirement
W124,P01,W124_V05_P01,W124_V06_P01,deletion
W124,P02,W124_V05_P02,W124_V06_P02,addition
W124,P03,W124_V05_P03,W124_V06_P03,requirement
W124,P04,W124_V05_P04,W124_V06_P04,policy
W124,P05,W124_V05_P05,W124_V06_P05,semantic
W124,P06,W124_V05_P06,W124_V06_P06,numeric
W124,P07,W124_V05_P07,W124_V06_P07,major_semantic
W124,P08,W124_V05_P08,W124_V06_P08,reordering
W124,P09,W124_V05_P09,W124_V06_P09,date_time
W124,P10,W124_V05_P10,W124_V06_P10,deletion
W124,P01,W124_V06_P01,W124_V07_P01,reordering
W124,P02,W124_V06_P02,W124_V07_P02,date_time
W124,P03,W124_V06_P03,W124_V07_P03,deletion
W124,P04,W124_V06_P04,W124_V07_P04,addition
W124,P05,W124_V06_P05,W124_V07_P05,requirement
W124,P06,W124_V06_P06,W124_V07_P06,policy
W124,P07,W124_V06_P07,W124_V07_P07,semantic
W124,P08,W124_V06_P08,W124_V07_P08,numeric
W124,P09,W124_V06_P09,W124_V07_P09,major_semantic
W124,P10,W124_V06_P10,W124_V07_P10,reordering
W124,P01,W124_V07_P01,W124_V08_P01,numeric
W124,P02,W124_V07_P02,W124_V08_P02,major_semantic
W124,P03,W124_V07_P03,W124_V08_P03,reordering
W124,P04,W124_V07_P04,W124_V08_P04,date_time
W124,P05,W124_V07_P05,W124_V08_P05,deletion
W124,P06,W124_V07_P06,W124_V08_P06,addition
W124,P07,W124_V07_P07,W124_V08_P07,requirement
W124,P08,W124_V07_P08,W124_V08_P08,policy
W124,P09,W124_V07_P09,W124_V08_P09,semantic
W124,P10,W124_V07_P10,W124_V08_P10,numeric
W124,P01,W124_V08_P01,W124_V09_P01,policy
W124,P02,W124_V08_P02,W124_V09_P02,semantic
W124,P03,W124_V08_P03,W124_V09_P03,numeric
W124,P04,W124_V08_P04,W124_V09_P04,major_semantic
W124,P05,W124_V08_P05,W124_V09_P05,reordering
W124,P06,W124_V08_P06,W124_V09_P06,date_time
W124,P07,W124_V08_P07,W124_V09_P07,deletion
W124,P08,W124_V08_P08,W124_V09_P08,addition
W124,P09,W124_V08_P09,W124_V09_P09,requirement
W124,P10,W124_V08_P10,W124_V09_P10,policy
W124,P01,W124_V09_P01,W124_V10_P01,addition
W124,P02,W124_V09_P02,W124_V10_P02,requirement
W124,P03,W124_V09_P03,W124_V10_P03,policy
W124,P04,W124_V09_P04,W124_V10_P04,semantic
W124,P05,W124_V09_P05,W124_V10_P05,numeric
W124,P06,W124_V09_P06,W124_V10_P06,major_semantic
W124,P07,W124_V09_P07,W124_V10_P07,reordering
W124,P08,W124_V09_P08,W124_V10_P08,date_time
W124,P09,W124_V09_P09,W124_V10_P09,deletion
W124,P10,W124_V09_P10,W124_V10_P10,addition
W125,P01,W125_V01_P01,W125_V02_P01,deletion
W125,P02,W125_V01_P02,W125_V02_P02,addition
W125,P03,W125_V01_P03,W125_V02_P03,requirement
W125,P04,W125_V01_P04,W125_V02_P04,policy
W125,P05,W125_V01_P05,W125_V02_P05,semantic
W125,P06,W125_V01_P06,W125_V02_P06,numeric
W125,P07,W125_V01_P07,W125_V02_P07,major_semantic
W125,P08,W125_V01_P08,W125_V02_P08,reordering
W125,P09,W125_V01_P09,W125_V02_P09,date_time
W125,P10,W125_V01_P10,W125_V02_P10,deletion
W125,P01,W125_V02_P01,W125_V03_P01,reordering
W125,P02,W125_V02_P02,W125_V03_P02,date_time
W125,P03,W125_V02_P03,W125_V03_P03,deletion
W125,P04,W125_V02_P04,W125_V03_P04,addition
W125,P05,W125_V02_P05,W125_V03_P05,requirement
W125,P06,W125_V02_P06,W125_V03_P06,policy
W125,P07,W125_V02_P07,W125_V03_P07,semantic
W125,P08,W125_V02_P08,W125_V03_P08,numeric
W125,P09,W125_V02_P09,W125_V03_P09,major_semantic
W125,P10,W125_V02_P10,W125_V03_P10,reordering
W125,P01,W125_V03_P01,W125_V04_P01,numeric
W125,P02,W125_V03_P02,W125_V04_P02,major_semantic
W125,P03,W125_V03_P03,W125_V04_P03,reordering
W125,P04,W125_V03_P04,W125_V04_P04,date_time
W125,P05,W125_V03_P05,W125_V04_P05,deletion
W125,P06,W125_V03_P06,W125_V04_P06,addition
W125,P07,W125_V03_P07,W125_V04_P07,requirement
W125,P08,W125_V03_P08,W125_V04_P08,policy
W125,P09,W125_V03_P09,W125_V04_P09,semantic
W125,P10,W125_V03_P10,W125_V04_P10,numeric
W125,P01,W125_V04_P01,W125_V05_P01,policy
W125,P02,W125_V04_P02,W125_V05_P02,semantic
W125,P03,W125_V04_P03,W125_V05_P03,numeric
W125,P04,W125_V04_P04,W125_V05_P04,major_semantic
W125,P05,W125_V04_P05,W125_V05_P05,reordering
W125,P06,W125_V04_P06,W125_V05_P06,date_time
W125,P07,W125_V04_P07,W125_V05_P07,deletion
W125,P08,W125_V04_P08,W125_V05_P08,addition
W125,P09,W125_V04_P09,W125_V05_P09,requirement
W125,P10,W125_V04_P10,W125_V05_P10,policy
W125,P01,W125_V05_P01,W125_V06_P01,addition
W125,P02,W125_V05_P02,W125_V06_P02,requirement
W125,P03,W125_V05_P03,W125_V06_P03,policy
W125,P04,W125_V05_P04,W125_V06_P04,semantic
W125,P05,W125_V05_P05,W125_V06_P05,numeric
W125,P06,W125_V05_P06,W125_V06_P06,major_semantic
W125,P07,W125_V05_P07,W125_V06_P07,reordering
W125,P08,W125_V05_P08,W125_V06_P08,date_time
W125,P09,W125_V05_P09,W125_V06_P09,deletion
W125,P10,W125_V05_P10,W125_V06_P10,addition
W125,P01,W125_V06_P01,W125_V07_P01,date_time
W125,P02,W125_V06_P02,W125_V07_P02,deletion
W125,P03,W125_V06_P03,W125_V07_P03,addition
W125,P04,W125_V06_P04,W125_V07_P04,requirement
W125,P05,W125_V06_P05,W125_V07_P05,policy
W125,P06,W125_V06_P06,W125_V07_P06,semantic
W125,P07,W125_V06_P07,W125_V07_P07,numeric
W125,P08,W125_V06_P08,W125_V07_P08,major_semantic
W125,P09,W125_V06_P09,W125_V07_P09,reordering
W125,P10,W125_V06_P10,W125_V07_P10,date_time
W125,P01,W125_V07_P01,W125_V08_P01,major_semantic
W125,P02,W125_V07_P02,W125_V08_P02,reordering
W125,P03,W125_V07_P03,W125_V08_P03,date_time
W125,P04,W125_V07_P04,W125_V08_P04,deletion
W125,P05,W125_V07_P05,W125_V08_P05,addition
W125,P06,W125_V07_P06,W125_V08_P06,requirement
W125,P07,W125_V07_P07,W125_V08_P07,policy
W125,P08,W125_V07_P08,W125_V08_P08,semantic
W125,P09,W125_V07_P09,W125_V08_P09,numeric
W125,P10,W125_V07_P10,W125_V08_P10,major_semantic
W125,P01,W125_V08_P01,W125_V09_P01,semantic
W125,P02,W125_V08_P02,W125_V09_P02,numeric
W125,P03,W125_V08_P03,W125_V09_P03,major_semantic
W125,P04,W125_V08_P04,W125_V09_P04,reordering
W125,P05,W125_V08_P05,W125_V09_P05,date_time
W125,P06,W125_V08_P06,W125_V09_P06,deletion
W125,P07,W125_V08_P07,W125_V09_P07,addition
W125,P08,W125_V08_P08,W125_V09_P08,requirement
W125,P09,W125_V08_P09,W125_V09_P09,policy
W125,P10,W125_V08_P10,W125_V09_P10,semantic
W125,P01,W125_V09_P01,W125_V10_P01,requirement
W125,P02,W125_V09_P02,W125_V10_P02,policy
W125,P03,W125_V09_P03,W125_V10_P03,semantic
W125,P04,W125_V09_P04,W125_V10_P04,numeric
W125,P05,W125_V09_P05,W125_V10_P05,major_semantic
W125,P06,W125_V09_P06,W125_V10_P06,reordering
W125,P07,W125_V09_P07,W125_V10_P07,date_time
W125,P08,W125_V09_P08,W125_V10_P08,deletion
W125,P09,W125_V09_P09,W125_V10_P09,addition
W125,P10,W125_V09_P10,W125_V10_P10,requirement
W126,P01,W126_V01_P01,W126_V02_P01,addition
W126,P02,W126_V01_P02,W126_V02_P02,requirement
W126,P03,W126_V01_P03,W126_V02_P03,policy
W126,P04,W126_V01_P04,W126_V02_P04,semantic
W126,P05,W126_V01_P05,W126_V02_P05,numeric
W126,P06,W126_V01_P06,W126_V02_P06,major_semantic
W126,P07,W126_V01_P07,W126_V02_P07,reordering
W126,P08,W126_V01_P08,W126_V02_P08,date_time
W126,P09,W126_V01_P09,W126_V02_P09,deletion
W126,P10,W126_V01_P10,W126_V02_P10,addition
W126,P01,W126_V02_P01,W126_V03_P01,date_time
W126,P02,W126_V02_P02,W126_V03_P02,deletion
W126,P03,W126_V02_P03,W126_V03_P03,addition
W126,P04,W126_V02_P04,W126_V03_P04,requirement
W126,P05,W126_V02_P05,W126_V03_P05,policy
W126,P06,W126_V02_P06,W126_V03_P06,semantic
W126,P07,W126_V02_P07,W126_V03_P07,numeric
W126,P08,W126_V02_P08,W126_V03_P08,major_semantic
W126,P09,W126_V02_P09,W126_V03_P09,reordering
W126,P10,W126_V02_P10,W126_V03_P10,date_time
W126,P01,W126_V03_P01,W126_V04_P01,major_semantic
W126,P02,W126_V03_P02,W126_V04_P02,reordering
W126,P03,W126_V03_P03,W126_V04_P03,date_time
W126,P04,W126_V03_P04,W126_V04_P04,deletion
W126,P05,W126_V03_P05,W126_V04_P05,addition
W126,P06,W126_V03_P06,W126_V04_P06,requirement
W126,P07,W126_V03_P07,W126_V04_P07,policy
W126,P08,W126_V03_P08,W126_V04_P08,semantic
W126,P09,W126_V03_P09,W126_V04_P09,numeric
W126,P10,W126_V03_P10,W126_V04_P10,major_semantic
W126,P01,W126_V04_P01,W126_V05_P01,semantic
W126,P02,W126_V04_P02,W126_V05_P02,numeric
W126,P03,W126_V04_P03,W126_V05_P03,major_semantic
W126,P04,W126_V04_P04,W126_V05_P04,reordering
W126,P05,W126_V04_P05,W126_V05_P05,date_time
W126,P06,W126_V04_P06,W126_V05_P06,deletion
W126,P07,W126_V04_P07,W126_V05_P07,addition
W126,P08,W126_V04_P08,W126_V05_P08,requirement
W126,P09,W126_V04_P09,W126_V05_P09,policy
W126,P10,W126_V04_P10,W126_V05_P10,semantic
W126,P01,W126_V05_P01,W126_V06_P01,requirement
W126,P02,W126_V05_P02,W126_V06_P02,policy
W126,P03,W126_V05_P03,W126_V06_P03,semantic
W126,P04,W126_V05_P04,W126_V06_P04,numeric
W126,P05,W126_V05_P05,W126_V06_P05,major_semantic
W126,P06,W126_V05_P06,W126_V06_P06,reordering
W126,P07,W126_V05_P07,W126_V06_P07,date_time
W126,P08,W126_V05_P08,W126_V06_P08,deletion
W126,P09,W126_V05_P09,W126_V06_P09,addition
W126,P10,W126_V05_P10,W126_V06_P10,requirement
W126,P01,W126_V06_P01,W126_V07_P01,deletion
W126,P02,W126_V06_P02,W126_V07_P02,addition
W126,P03,W126_V06_P03,W126_V07_P03,requirement
W126,P04,W126_V06_P04,W126_V07_P04,policy
W126,P05,W126_V06_P05,W126_V07_P05,semantic
W126,P06,W126_V06_P06,W126_V07_P06,numeric
W126,P07,W126_V06_P07,W126_V07_P07,major_semantic
W126,P08,W126_V06_P08,W126_V07_P08,reordering
W126,P09,W126_V06_P09,W126_V07_P09,date_time
W126,P10,W126_V06_P10,W126_V07_P10,deletion
W126,P01,W126_V07_P01,W126_V08_P01,reordering
W126,P02,W126_V07_P02,W126_V08_P02,date_time
W126,P03,W126_V07_P03,W126_V08_P03,deletion
W126,P04,W126_V07_P04,W126_V08_P04,addition
W126,P05,W126_V07_P05,W126_V08_P05,requirement
W126,P06,W126_V07_P06,W126_V08_P06,policy
W126,P07,W126_V07_P07,W126_V08_P07,semantic
W126,P08,W126_V07_P08,W126_V08_P08,numeric
W126,P09,W126_V07_P09,W126_V08_P09,major_semantic
W126,P10,W126_V07_P10,W126_V08_P10,reordering
W126,P01,W126_V08_P01,W126_V09_P01,numeric
W126,P02,W126_V08_P02,W126_V09_P02,major_semantic
W126,P03,W126_V08_P03,W126_V09_P03,reordering
W126,P04,W126_V08_P04,W126_V09_P04,date_time
W126,P05,W126_V08_P05,W126_V09_P05,deletion
W126,P06,W126_V08_P06,W126_V09_P06,addition
W126,P07,W126_V08_P07,W126_V09_P07,requirement
W126,P08,W126_V08_P08,W126_V09_P08,policy
W126,P09,W126_V08_P09,W126_V09_P09,semantic
W126,P10,W126_V08_P10,W126_V09_P10,numeric
W126,P01,W126_V09_P01,W126_V10_P01,policy
W126,P02,W126_V09_P02,W126_V10_P02,semantic
W126,P03,W126_V09_P03,W126_V10_P03,numeric
W126,P04,W126_V09_P04,W126_V10_P04,major_semantic
W126,P05,W126_V09_P05,W126_V10_P05,reordering
W126,P06,W126_V09_P06,W126_V10_P06,date_time
W126,P07,W126_V09_P07,W126_V10_P07,deletion
W126,P08,W126_V09_P08,W126_V10_P08,addition
W126,P09,W126_V09_P09,W126_V10_P09,requirement
W126,P10,W126_V09_P10,W126_V10_P10,policy
W127,P01,W127_V01_P01,W127_V02_P01,requirement
W127,P02,W127_V01_P02,W127_V02_P02,policy
W127,P03,W127_V01_P03,W127_V02_P03,semantic
W127,P04,W127_V01_P04,W127_V02_P04,numeric
W127,P05,W127_V01_P05,W127_V02_P05,major_semantic
W127,P06,W127_V01_P06,W127_V02_P06,reordering
W127,P07,W127_V01_P07,W127_V02_P07,date_time
W127,P08,W127_V01_P08,W127_V02_P08,deletion
W127,P09,W127_V01_P09,W127_V02_P09,addition
W127,P10,W127_V01_P10,W127_V02_P10,requirement
W127,P01,W127_V02_P01,W127_V03_P01,deletion
W127,P02,W127_V02_P02,W127_V03_P02,addition
W127,P03,W127_V02_P03,W127_V03_P03,requirement
W127,P04,W127_V02_P04,W127_V03_P04,policy
W127,P05,W127_V02_P05,W127_V03_P05,semantic
W127,P06,W127_V02_P06,W127_V03_P06,numeric
W127,P07,W127_V02_P07,W127_V03_P07,major_semantic
W127,P08,W127_V02_P08,W127_V03_P08,reordering
W127,P09,W127_V02_P09,W127_V03_P09,date_time
W127,P10,W127_V02_P10,W127_V03_P10,deletion
W127,P01,W127_V03_P01,W127_V04_P01,reordering
W127,P02,W127_V03_P02,W127_V04_P02,date_time
W127,P03,W127_V03_P03,W127_V04_P03,deletion
W127,P04,W127_V03_P04,W127_V04_P04,addition
W127,P05,W127_V03_P05,W127_V04_P05,requirement
W127,P06,W127_V03_P06,W127_V04_P06,policy
W127,P07,W127_V03_P07,W127_V04_P07,semantic
W127,P08,W127_V03_P08,W127_V04_P08,numeric
W127,P09,W127_V03_P09,W127_V04_P09,major_semantic
W127,P10,W127_V03_P10,W127_V04_P10,reordering
W127,P01,W127_V04_P01,W127_V05_P01,numeric
W127,P02,W127_V04_P02,W127_V05_P02,major_semantic
W127,P03,W127_V04_P03,W127_V05_P03,reordering
W127,P04,W127_V04_P04,W127_V05_P04,date_time
W127,P05,W127_V04_P05,W127_V05_P05,deletion
W127,P06,W127_V04_P06,W127_V05_P06,addition
W127,P07,W127_V04_P07,W127_V05_P07,requirement
W127,P08,W127_V04_P08,W127_V05_P08,policy
W127,P09,W127_V04_P09,W127_V05_P09,semantic
W127,P10,W127_V04_P10,W127_V05_P10,numeric
W127,P01,W127_V05_P01,W127_V06_P01,policy
W127,P02,W127_V05_P02,W127_V06_P02,semantic
W127,P03,W127_V05_P03,W127_V06_P03,numeric
W127,P04,W127_V05_P04,W127_V06_P04,major_semantic
W127,P05,W127_V05_P05,W127_V06_P05,reordering
W127,P06,W127_V05_P06,W127_V06_P06,date_time
W127,P07,W127_V05_P07,W127_V06_P07,deletion
W127,P08,W127_V05_P08,W127_V06_P08,addition
W127,P09,W127_V05_P09,W127_V06_P09,requirement
W127,P10,W127_V05_P10,W127_V06_P10,policy
W127,P01,W127_V06_P01,W127_V07_P01,addition
W127,P02,W127_V06_P02,W127_V07_P02,requirement
W127,P03,W127_V06_P03,W127_V07_P03,policy
W127,P04,W127_V06_P04,W127_V07_P04,semantic
W127,P05,W127_V06_P05,W127_V07_P05,numeric
W127,P06,W127_V06_P06,W127_V07_P06,major_semantic
W127,P07,W127_V06_P07,W127_V07_P07,reordering
W127,P08,W127_V06_P08,W127_V07_P08,date_time
W127,P09,W127_V06_P09,W127_V07_P09,deletion
W127,P10,W127_V06_P10,W127_V07_P10,addition
W127,P01,W127_V07_P01,W127_V08_P01,date_time
W127,P02,W127_V07_P02,W127_V08_P02,deletion
W127,P03,W127_V07_P03,W127_V08_P03,addition
W127,P04,W127_V07_P04,W127_V08_P04,requirement
W127,P05,W127_V07_P05,W127_V08_P05,policy
W127,P06,W127_V07_P06,W127_V08_P06,semantic
W127,P07,W127_V07_P07,W127_V08_P07,numeric
W127,P08,W127_V07_P08,W127_V08_P08,major_semantic
W127,P09,W127_V07_P09,W127_V08_P09,reordering
W127,P10,W127_V07_P10,W127_V08_P10,date_time
W127,P01,W127_V08_P01,W127_V09_P01,major_semantic
W127,P02,W127_V08_P02,W127_V09_P02,reordering
W127,P03,W127_V08_P03,W127_V09_P03,date_time
W127,P04,W127_V08_P04,W127_V09_P04,deletion
W127,P05,W127_V08_P05,W127_V09_P05,addition
W127,P06,W127_V08_P06,W127_V09_P06,requirement
W127,P07,W127_V08_P07,W127_V09_P07,policy
W127,P08,W127_V08_P08,W127_V09_P08,semantic
W127,P09,W127_V08_P09,W127_V09_P09,numeric
W127,P10,W127_V08_P10,W127_V09_P10,major_semantic
W127,P01,W127_V09_P01,W127_V10_P01,semantic
W127,P02,W127_V09_P02,W127_V10_P02,numeric
W127,P03,W127_V09_P03,W127_V10_P03,major_semantic
W127,P04,W127_V09_P04,W127_V10_P04,reordering
W127,P05,W127_V09_P05,W127_V10_P05,date_time
W127,P06,W127_V09_P06,W127_V10_P06,deletion
W127,P07,W127_V09_P07,W127_V10_P07,addition
W127,P08,W127_V09_P08,W127_V10_P08,requirement
W127,P09,W127_V09_P09,W127_V10_P09,policy
W127,P10,W127_V09_P10,W127_V10_P10,semantic
W128,P01,W128_V01_P01,W128_V02_P01,policy
W128,P02,W128_V01_P02,W128_V02_P02,semantic
W128,P03,W128_V01_P03,W128_V02_P03,numeric
W128,P04,W128_V01_P04,W128_V02_P04,major_semantic
W128,P05,W128_V01_P05,W128_V02_P05,reordering
W128,P06,W128_V01_P06,W128_V02_P06,date_time
W128,P07,W128_V01_P07,W128_V02_P07,deletion
W128,P08,W128_V01_P08,W128_V02_P08,addition
W128,P09,W128_V01_P09,W128_V02_P09,requirement
W128,P10,W128_V01_P10,W128_V02_P10,policy
W128,P01,W128_V02_P01,W128_V03_P01,addition
W128,P02,W128_V02_P02,W128_V03_P02,requirement
W128,P03,W128_V02_P03,W128_V03_P03,policy
W128,P04,W128_V02_P04,W128_V03_P04,semantic
W128,P05,W128_V02_P05,W128_V03_P05,numeric
W128,P06,W128_V02_P06,W128_V03_P06,major_semantic
W128,P07,W128_V02_P07,W128_V03_P07,reordering
W128,P08,W128_V02_P08,W128_V03_P08,date_time
W128,P09,W128_V02_P09,W128_V03_P09,deletion
W128,P10,W128_V02_P10,W128_V03_P10,addition
W128,P01,W128_V03_P01,W128_V04_P01,date_time
W128,P02,W128_V03_P02,W128_V04_P02,deletion
W128,P03,W128_V03_P03,W128_V04_P03,addition
W128,P04,W128_V03_P04,W128_V04_P04,requirement
W128,P05,W128_V03_P05,W128_V04_P05,policy
W128,P06,W128_V03_P06,W128_V04_P06,semantic
W128,P07,W128_V03_P07,W128_V04_P07,numeric
W128,P08,W128_V03_P08,W128_V04_P08,major_semantic
W128,P09,W128_V03_P09,W128_V04_P09,reordering
W128,P10,W128_V03_P10,W128_V04_P10,date_time
W128,P01,W128_V04_P01,W128_V05_P01,major_semantic
W128,P02,W128_V04_P02,W128_V05_P02,reordering
W128,P03,W128_V04_P03,W128_V05_P03,date_time
W128,P04,W128_V04_P04,W128_V05_P04,deletion
W128,P05,W128_V04_P05,W128_V05_P05,addition
W128,P06,W128_V04_P06,W128_V05_P06,requirement
W128,P07,W128_V04_P07,W128_V05_P07,policy
W128,P08,W128_V04_P08,W128_V05_P08,semantic
W128,P09,W128_V04_P09,W128_V05_P09,numeric
W128,P10,W128_V04_P10,W128_V05_P10,major_semantic
W128,P01,W128_V05_P01,W128_V06_P01,semantic
W128,P02,W128_V05_P02,W128_V06_P02,numeric
W128,P03,W128_V05_P03,W128_V06_P03,major_semantic
W128,P04,W128_V05_P04,W128_V06_P04,reordering
W128,P05,W128_V05_P05,W128_V06_P05,date_time
W128,P06,W128_V05_P06,W128_V06_P06,deletion
W128,P07,W128_V05_P07,W128_V06_P07,addition
W128,P08,W128_V05_P08,W128_V06_P08,requirement
W128,P09,W128_V05_P09,W128_V06_P09,policy
W128,P10,W128_V05_P10,W128_V06_P10,semantic
W128,P01,W128_V06_P01,W128_V07_P01,requirement
W128,P02,W128_V06_P02,W128_V07_P02,policy
W128,P03,W128_V06_P03,W128_V07_P03,semantic
W128,P04,W128_V06_P04,W128_V07_P04,numeric
W128,P05,W128_V06_P05,W128_V07_P05,major_semantic
W128,P06,W128_V06_P06,W128_V07_P06,reordering
W128,P07,W128_V06_P07,W128_V07_P07,date_time
W128,P08,W128_V06_P08,W128_V07_P08,deletion
W128,P09,W128_V06_P09,W128_V07_P09,addition
W128,P10,W128_V06_P10,W128_V07_P10,requirement
W128,P01,W128_V07_P01,W128_V08_P01,deletion
W128,P02,W128_V07_P02,W128_V08_P02,addition
W128,P03,W128_V07_P03,W128_V08_P03,requirement
W128,P04,W128_V07_P04,W128_V08_P04,policy
W128,P05,W128_V07_P05,W128_V08_P05,semantic
W128,P06,W128_V07_P06,W128_V08_P06,numeric
W128,P07,W128_V07_P07,W128_V08_P07,major_semantic
W128,P08,W128_V07_P08,W128_V08_P08,reordering
W128,P09,W128_V07_P09,W128_V08_P09,date_time
W128,P10,W128_V07_P10,W128_V08_P10,deletion
W128,P01,W128_V08_P01,W128_V09_P01,reordering
W128,P02,W128_V08_P02,W128_V09_P02,date_time
W128,P03,W128_V08_P03,W128_V09_P03,deletion
