change_id,website_id,page_id,from_version,to_version,chunk_index,chunk_id_from,chunk_id_to,text_equal,text_similarity,status,embedding_affected,split
CHG011303,W126,P03,V06,V07,1,W126_V06_P03_C1,W126_V07_P03_C1,no,0.082616,modified,yes,train
CHG011303,W126,P03,V06,V07,2,W126_V06_P03_C2,W126_V07_P03_C2,no,0.838852,modified,yes,train
CHG011304,W126,P04,V06,V07,1,W126_V06_P04_C1,W126_V07_P04_C1,no,0.086655,modified,yes,train
CHG011304,W126,P04,V06,V07,2,W126_V06_P04_C2,W126_V07_P04_C2,no,0.663657,modified,yes,train
CHG011305,W126,P05,V06,V07,1,W126_V06_P05_C1,W126_V07_P05_C1,no,0.084034,modified,yes,train
CHG011305,W126,P05,V06,V07,2,W126_V06_P05_C2,W126_V07_P05_C2,no,0.888393,modified,yes,train
CHG011306,W126,P06,V06,V07,1,W126_V06_P06_C1,W126_V07_P06_C1,no,0.106136,modified,yes,train
CHG011306,W126,P06,V06,V07,2,W126_V06_P06_C2,W126_V07_P06_C2,no,0.897778,modified,yes,train
CHG011307,W126,P07,V06,V07,1,W126_V06_P07_C1,W126_V07_P07_C1,no,0.087838,modified,yes,train
CHG011307,W126,P07,V06,V07,2,W126_V06_P07_C2,W126_V07_P07_C2,no,0.901345,modified,yes,train
CHG011308,W126,P08,V06,V07,1,W126_V06_P08_C1,W126_V07_P08_C1,no,0.098807,modified,yes,train
CHG011308,W126,P08,V06,V07,2,W126_V06_P08_C2,W126_V07_P08_C2,no,0.726457,modified,yes,train
CHG011309,W126,P09,V06,V07,1,W126_V06_P09_C1,W126_V07_P09_C1,no,0.523236,modified,yes,train
CHG011309,W126,P09,V06,V07,2,W126_V06_P09_C2,W126_V07_P09_C2,no,0.880531,modified,yes,train
CHG011310,W126,P10,V06,V07,1,W126_V06_P10_C1,W126_V07_P10_C1,no,0.089041,modified,yes,train
CHG011310,W126,P10,V06,V07,2,W126_V06_P10_C2,W126_V07_P10_C2,no,0.820399,modified,yes,train
CHG011311,W126,P01,V07,V08,1,W126_V07_P01_C1,W126_V08_P01_C1,no,0.10087,modified,yes,train
CHG011311,W126,P01,V07,V08,2,W126_V07_P01_C2,W126_V08_P01_C2,no,0.675556,modified,yes,train
CHG011312,W126,P02,V07,V08,1,W126_V07_P02_C1,W126_V08_P02_C1,no,0.363636,modified,yes,train
CHG011312,W126,P02,V07,V08,2,W126_V07_P02_C2,W126_V08_P02_C2,no,0.733781,modified,yes,train
CHG011313,W126,P03,V07,V08,1,W126_V07_P03_C1,W126_V08_P03_C1,no,0.085763,modified,yes,train
CHG011313,W126,P03,V07,V08,2,W126_V07_P03_C2,W126_V08_P03_C2,no,0.902222,modified,yes,train
CHG011314,W126,P04,V07,V08,1,W126_V07_P04_C1,W126_V08_P04_C1,no,0.525773,modified,yes,train
CHG011314,W126,P04,V07,V08,2,W126_V07_P04_C2,W126_V08_P04_C2,no,0.9217,modified,yes,train
CHG011315,W126,P05,V07,V08,1,W126_V07_P05_C1,W126_V08_P05_C1,no,0.66778,modified,yes,train
CHG011315,W126,P05,V07,V08,2,W126_V07_P05_C2,W126_V08_P05_C2,no,0.910314,modified,yes,train
CHG011316,W126,P06,V07,V08,1,W126_V07_P06_C1,W126_V08_P06_C1,no,0.083893,modified,yes,train
CHG011316,W126,P06,V07,V08,2,W126_V07_P06_C2,W126_V08_P06_C2,no,0.706667,modified,yes,train
CHG011317,W126,P07,V07,V08,1,W126_V07_P07_C1,W126_V08_P07_C1,no,0.081772,modified,yes,train
CHG011317,W126,P07,V07,V08,2,W126_V07_P07_C2,W126_V08_P07_C2,no,0.82774,modified,yes,train
CHG011318,W126,P08,V07,V08,1,W126_V07_P08_C1,W126_V08_P08_C1,no,0.504259,modified,yes,train
CHG011318,W126,P08,V07,V08,2,W126_V07_P08_C2,W126_V08_P08_C2,no,0.657718,modified,yes,train
CHG011319,W126,P09,V07,V08,1,W126_V07_P09_C1,W126_V08_P09_C1,no,0.090592,modified,yes,train
CHG011319,W126,P09,V07,V08,2,W126_V07_P09_C2,W126_V08_P09_C2,no,0.381375,modified,yes,train
CHG011320,W126,P10,V07,V08,1,W126_V07_P10_C1,W126_V08_P10_C1,no,0.133568,modified,yes,train
CHG011320,W126,P10,V07,V08,2,W126_V07_P10_C2,W126_V08_P10_C2,no,0.896396,modified,yes,train
CHG011321,W126,P01,V08,V09,1,W126_V08_P01_C1,W126_V09_P01_C1,no,0.089041,modified,yes,train
CHG011321,W126,P01,V08,V09,2,W126_V08_P01_C2,W126_V09_P01_C2,no,0.887417,modified,yes,train
CHG011322,W126,P02,V08,V09,1,W126_V08_P02_C1,W126_V09_P02_C1,no,0.105263,modified,yes,train
CHG011322,W126,P02,V08,V09,2,W126_V08_P02_C2,W126_V09_P02_C2,no,0.714932,modified,yes,train
CHG011323,W126,P03,V08,V09,1,W126_V08_P03_C1,W126_V09_P03_C1,no,0.084359,modified,yes,train
CHG011323,W126,P03,V08,V09,2,W126_V08_P03_C2,W126_V09_P03_C2,no,0.90625,modified,yes,train
CHG011324,W126,P04,V08,V09,1,W126_V08_P04_C1,W126_V09_P04_C1,no,0.563478,modified,yes,train
CHG011324,W126,P04,V08,V09,2,W126_V08_P04_C2,W126_V09_P04_C2,no,0.819383,modified,yes,train
CHG011325,W126,P05,V08,V09,1,W126_V08_P05_C1,W126_V09_P05_C1,no,0.086957,modified,yes,train
CHG011325,W126,P05,V08,V09,2,W126_V08_P05_C2,W126_V09_P05_C2,no,0.662192,modified,yes,train
CHG011326,W126,P06,V08,V09,1,W126_V08_P06_C1,W126_V09_P06_C1,no,0.08769,modified,yes,train
CHG011326,W126,P06,V08,V09,2,W126_V08_P06_C2,W126_V09_P06_C2,no,0.891353,modified,yes,train
CHG011327,W126,P07,V08,V09,1,W126_V08_P07_C1,W126_V09_P07_C1,no,0.093426,modified,yes,train
CHG011327,W126,P07,V08,V09,2,W126_V08_P07_C2,W126_V09_P07_C2,no,0.891892,modified,yes,train
CHG011328,W126,P08,V08,V09,1,W126_V08_P08_C1,W126_V09_P08_C1,no,0.10052,modified,yes,train
CHG011328,W126,P08,V08,V09,2,W126_V08_P08_C2,W126_V09_P08_C2,no,0.897778,modified,yes,train
CHG011329,W126,P09,V08,V09,1,W126_V08_P09_C1,W126_V09_P09_C1,no,0.08377,modified,yes,train
CHG011329,W126,P09,V08,V09,2,W126_V08_P09_C2,W126_V09_P09_C2,no,0.708241,modified,yes,train
CHG011330,W126,P10,V08,V09,1,W126_V08_P10_C1,W126_V09_P10_C1,no,0.087413,modified,yes,train
CHG011330,W126,P10,V08,V09,2,W126_V08_P10_C2,W126_V09_P10_C2,no,0.914414,modified,yes,train
CHG011331,W126,P01,V09,V10,1,W126_V09_P01_C1,W126_V10_P01_C1,no,0.547038,modified,yes,train
CHG011331,W126,P01,V09,V10,2,W126_V09_P01_C2,W126_V10_P01_C2,no,0.660793,modified,yes,train
CHG011332,W126,P02,V09,V10,1,W126_V09_P02_C1,W126_V10_P02_C1,no,0.123953,modified,yes,train
CHG011332,W126,P02,V09,V10,2,W126_V09_P02_C2,W126_V10_P02_C2,no,0.659142,modified,yes,train
CHG011333,W126,P03,V09,V10,1,W126_V09_P03_C1,W126_V10_P03_C1,no,0.102473,modified,yes,train
CHG011333,W126,P03,V09,V10,2,W126_V09_P03_C2,W126_V10_P03_C2,no,0.910714,modified,yes,train
CHG011334,W126,P04,V09,V10,1,W126_V09_P04_C1,W126_V10_P04_C1,no,0.116197,modified,yes,train
CHG011334,W126,P04,V09,V10,2,W126_V09_P04_C2,W126_V10_P04_C2,no,0.895787,modified,yes,train
CHG011335,W126,P05,V09,V10,1,W126_V09_P05_C1,W126_V10_P05_C1,no,0.091371,modified,yes,train
CHG011335,W126,P05,V09,V10,2,W126_V09_P05_C2,W126_V10_P05_C2,no,0.715556,modified,yes,train
CHG011336,W126,P06,V09,V10,1,W126_V09_P06_C1,W126_V10_P06_C1,no,0.552764,modified,yes,train
CHG011336,W126,P06,V09,V10,2,W126_V09_P06_C2,W126_V10_P06_C2,no,0.709821,modified,yes,train
CHG011337,W126,P07,V09,V10,1,W126_V09_P07_C1,W126_V10_P07_C1,no,0.089501,modified,yes,train
CHG011337,W126,P07,V09,V10,2,W126_V09_P07_C2,W126_V10_P07_C2,no,0.700665,modified,yes,train
CHG011338,W126,P08,V09,V10,1,W126_V09_P08_C1,W126_V10_P08_C1,no,0.528897,modified,yes,train
CHG011338,W126,P08,V09,V10,2,W126_V09_P08_C2,W126_V10_P08_C2,no,0.831858,modified,yes,train
CHG011339,W126,P09,V09,V10,1,W126_V09_P09_C1,W126_V10_P09_C1,no,0.090909,modified,yes,train
CHG011339,W126,P09,V09,V10,2,W126_V09_P09_C2,W126_V10_P09_C2,no,0.663697,modified,yes,train
CHG011340,W126,P10,V09,V10,1,W126_V09_P10_C1,W126_V10_P10_C1,no,0.078767,modified,yes,train
CHG011340,W126,P10,V09,V10,2,W126_V09_P10_C2,W126_V10_P10_C2,no,0.891892,modified,yes,train
CHG011341,W127,P01,V01,V02,1,W127_V01_P01_C1,W127_V02_P01_C1,no,0.091711,modified,yes,train
CHG011341,W127,P01,V01,V02,2,W127_V01_P01_C2,W127_V02_P01_C2,no,0.880531,modified,yes,train
CHG011342,W127,P02,V01,V02,1,W127_V01_P02_C1,W127_V02_P02_C1,no,0.091062,modified,yes,train
CHG011342,W127,P02,V01,V02,2,W127_V01_P02_C2,W127_V02_P02_C2,no,0.896247,modified,yes,train
CHG011343,W127,P03,V01,V02,1,W127_V01_P03_C1,W127_V02_P03_C1,no,0.132867,modified,yes,train
CHG011343,W127,P03,V01,V02,2,W127_V01_P03_C2,W127_V02_P03_C2,no,0.195991,modified,yes,train
CHG011344,W127,P04,V01,V02,1,W127_V01_P04_C1,W127_V02_P04_C1,no,0.082902,modified,yes,train
CHG011344,W127,P04,V01,V02,2,W127_V01_P04_C2,W127_V02_P04_C2,no,0.721239,modified,yes,train
CHG011345,W127,P05,V01,V02,1,W127_V01_P05_C1,W127_V02_P05_C1,no,0.103333,modified,yes,train
CHG011345,W127,P05,V01,V02,2,W127_V01_P05_C2,W127_V02_P05_C2,no,0.685714,modified,yes,train
CHG011346,W127,P06,V01,V02,1,W127_V01_P06_C1,W127_V02_P06_C1,no,0.100334,modified,yes,train
CHG011346,W127,P06,V01,V02,2,W127_V01_P06_C2,W127_V02_P06_C2,no,0.653333,modified,yes,train
CHG011347,W127,P07,V01,V02,1,W127_V01_P07_C1,W127_V02_P07_C1,no,0.10052,modified,yes,train
CHG011347,W127,P07,V01,V02,2,W127_V01_P07_C2,W127_V02_P07_C2,no,0.735426,modified,yes,train
CHG011348,W127,P08,V01,V02,1,W127_V01_P08_C1,W127_V02_P08_C1,no,0.082474,modified,yes,train
CHG011348,W127,P08,V01,V02,2,W127_V01_P08_C2,W127_V02_P08_C2,no,0.912752,modified,yes,train
CHG011349,W127,P09,V01,V02,1,W127_V01_P09_C1,W127_V02_P09_C1,no,0.086059,modified,yes,train
CHG011349,W127,P09,V01,V02,2,W127_V01_P09_C2,W127_V02_P09_C2,no,0.885463,modified,yes,train
CHG011350,W127,P10,V01,V02,1,W127_V01_P10_C1,W127_V02_P10_C1,no,0.677083,modified,yes,train
CHG011350,W127,P10,V01,V02,2,W127_V01_P10_C2,W127_V02_P10_C2,no,0.899777,modified,yes,train
CHG011351,W127,P01,V02,V03,1,W127_V02_P01_C1,W127_V03_P01_C1,no,0.110919,modified,yes,train
CHG011351,W127,P01,V02,V03,2,W127_V02_P01_C2,W127_V03_P01_C2,no,0.402655,modified,yes,train
CHG011352,W127,P02,V02,V03,1,W127_V02_P02_C1,W127_V03_P02_C1,no,0.088816,modified,yes,train
CHG011352,W127,P02,V02,V03,2,W127_V02_P02_C2,W127_V03_P02_C2,no,0.669604,modified,yes,train
CHG011353,W127,P03,V02,V03,1,W127_V02_P03_C1,W127_V03_P03_C1,no,0.083189,modified,yes,train
CHG011353,W127,P03,V02,V03,2,W127_V02_P03_C2,W127_V03_P03_C2,no,0.648889,modified,yes,train
CHG011354,W127,P04,V02,V03,1,W127_V02_P04_C1,W127_V03_P04_C1,no,0.101045,modified,yes,train
CHG011354,W127,P04,V02,V03,2,W127_V02_P04_C2,W127_V03_P04_C2,no,0.911504,modified,yes,train
CHG011355,W127,P05,V02,V03,1,W127_V02_P05_C1,W127_V03_P05_C1,no,0.084746,modified,yes,train
CHG011355,W127,P05,V02,V03,2,W127_V02_P05_C2,W127_V03_P05_C2,no,0.878049,modified,yes,train
CHG011356,W127,P06,V02,V03,1,W127_V02_P06_C1,W127_V03_P06_C1,no,0.598662,modified,yes,train
CHG011356,W127,P06,V02,V03,2,W127_V02_P06_C2,W127_V03_P06_C2,no,0.900662,modified,yes,train
CHG011357,W127,P07,V02,V03,1,W127_V02_P07_C1,W127_V03_P07_C1,no,0.082759,modified,yes,train
CHG011357,W127,P07,V02,V03,2,W127_V02_P07_C2,W127_V03_P07_C2,no,0.193258,modified,yes,train
CHG011358,W127,P08,V02,V03,1,W127_V02_P08_C1,W127_V03_P08_C1,no,0.105079,modified,yes,train
CHG011358,W127,P08,V02,V03,2,W127_V02_P08_C2,W127_V03_P08_C2,no,0.908277,modified,yes,train
CHG011359,W127,P09,V02,V03,1,W127_V02_P09_C1,W127_V03_P09_C1,no,0.109155,modified,yes,train
CHG011359,W127,P09,V02,V03,2,W127_V02_P09_C2,W127_V03_P09_C2,no,0.660793,modified,yes,train
CHG011360,W127,P10,V02,V03,1,W127_V02_P10_C1,W127_V03_P10_C1,no,0.418118,modified,yes,train
CHG011360,W127,P10,V02,V03,2,W127_V02_P10_C2,W127_V03_P10_C2,no,0.660674,modified,yes,train
CHG011361,W127,P01,V03,V04,1,W127_V03_P01_C1,W127_V04_P01_C1,no,0.10087,modified,yes,train
CHG011361,W127,P01,V03,V04,2,W127_V03_P01_C2,W127_V04_P01_C2,no,0.886918,modified,yes,train
CHG011362,W127,P02,V03,V04,1,W127_V03_P02_C1,W127_V04_P02_C1,no,0.093489,modified,yes,train
CHG011362,W127,P02,V03,V04,2,W127_V03_P02_C2,W127_V04_P02_C2,no,0.903803,modified,yes,train
CHG011363,W127,P03,V03,V04,1,W127_V03_P03_C1,W127_V04_P03_C1,no,0.083045,modified,yes,train
CHG011363,W127,P03,V03,V04,2,W127_V03_P03_C2,W127_V04_P03_C2,no,0.908686,modified,yes,train
CHG011364,W127,P04,V03,V04,1,W127_V03_P04_C1,W127_V04_P04_C1,no,0.084359,modified,yes,train
CHG011364,W127,P04,V03,V04,2,W127_V03_P04_C2,W127_V04_P04_C2,no,0.715556,modified,yes,train
CHG011365,W127,P05,V03,V04,1,W127_V03_P05_C1,W127_V04_P05_C1,no,0.097054,modified,yes,train
CHG011365,W127,P05,V03,V04,2,W127_V03_P05_C2,W127_V04_P05_C2,no,0.895787,modified,yes,train
CHG011366,W127,P06,V03,V04,1,W127_V03_P06_C1,W127_V04_P06_C1,no,0.616949,modified,yes,train
CHG011366,W127,P06,V03,V04,2,W127_V03_P06_C2,W127_V04_P06_C2,no,0.814978,modified,yes,train
CHG011367,W127,P07,V03,V04,1,W127_V03_P07_C1,W127_V04_P07_C1,no,0.130584,modified,yes,train
CHG011367,W127,P07,V03,V04,2,W127_V03_P07_C2,W127_V04_P07_C2,no,0.175281,modified,yes,train
CHG011368,W127,P08,V03,V04,1,W127_V03_P08_C1,W127_V04_P08_C1,no,0.084359,modified,yes,train
CHG011368,W127,P08,V03,V04,2,W127_V03_P08_C2,W127_V04_P08_C2,no,0.912752,modified,yes,train
CHG011369,W127,P09,V03,V04,1,W127_V03_P09_C1,W127_V04_P09_C1,no,0.106762,modified,yes,train
CHG011369,W127,P09,V03,V04,2,W127_V03_P09_C2,W127_V04_P09_C2,no,0.880531,modified,yes,train
CHG011370,W127,P10,V03,V04,1,W127_V03_P10_C1,W127_V04_P10_C1,no,0.646536,modified,yes,train
CHG011370,W127,P10,V03,V04,2,W127_V03_P10_C2,W127_V04_P10_C2,no,0.915179,modified,yes,train
CHG011371,W127,P01,V04,V05,1,W127_V04_P01_C1,W127_V05_P01_C1,no,0.088028,modified,yes,train
CHG011371,W127,P01,V04,V05,2,W127_V04_P01_C2,W127_V05_P01_C2,no,0.200445,modified,yes,train
CHG011372,W127,P02,V04,V05,1,W127_V04_P02_C1,W127_V05_P02_C1,no,0.085324,modified,yes,train
CHG011372,W127,P02,V04,V05,2,W127_V04_P02_C2,W127_V05_P02_C2,no,0.910314,modified,yes,train
CHG011373,W127,P03,V04,V05,1,W127_V04_P03_C1,W127_V05_P03_C1,no,0.107335,modified,yes,train
CHG011373,W127,P03,V04,V05,2,W127_V04_P03_C2,W127_V05_P03_C2,no,0.826667,modified,yes,train
CHG011374,W127,P04,V04,V05,1,W127_V04_P04_C1,W127_V05_P04_C1,no,0.474336,modified,yes,train
CHG011374,W127,P04,V04,V05,2,W127_V04_P04_C2,W127_V05_P04_C2,no,0.663717,modified,yes,train
CHG011375,W127,P05,V04,V05,1,W127_V04_P05_C1,W127_V05_P05_C1,no,0.082051,modified,yes,train
CHG011375,W127,P05,V04,V05,2,W127_V04_P05_C2,W127_V05_P05_C2,no,0.718404,modified,yes,train
CHG011376,W127,P06,V04,V05,1,W127_V04_P06_C1,W127_V05_P06_C1,no,0.572402,modified,yes,train
CHG011376,W127,P06,V04,V05,2,W127_V04_P06_C2,W127_V05_P06_C2,no,0.908277,modified,yes,train
CHG011377,W127,P07,V04,V05,1,W127_V04_P07_C1,W127_V05_P07_C1,no,0.104895,modified,yes,train
CHG011377,W127,P07,V04,V05,2,W127_V04_P07_C2,W127_V05_P07_C2,no,0.903084,modified,yes,train
CHG011378,W127,P08,V04,V05,1,W127_V04_P08_C1,W127_V05_P08_C1,no,0.584939,modified,yes,train
CHG011378,W127,P08,V04,V05,2,W127_V04_P08_C2,W127_V05_P08_C2,no,0.726058,modified,yes,train
CHG011379,W127,P09,V04,V05,1,W127_V04_P09_C1,W127_V05_P09_C1,no,0.112281,modified,yes,train
CHG011379,W127,P09,V04,V05,2,W127_V04_P09_C2,W127_V05_P09_C2,no,0.722838,modified,yes,train
CHG011380,W127,P10,V04,V05,1,W127_V04_P10_C1,W127_V05_P10_C1,no,0.106007,modified,yes,train
CHG011380,W127,P10,V04,V05,2,W127_V04_P10_C2,W127_V05_P10_C2,no,0.88196,modified,yes,train
CHG011381,W127,P01,V05,V06,1,W127_V05_P01_C1,W127_V06_P01_C1,no,0.499115,modified,yes,train
CHG011381,W127,P01,V05,V06,2,W127_V05_P01_C2,W127_V06_P01_C2,no,0.177778,modified,yes,train
CHG011382,W127,P02,V05,V06,1,W127_V05_P02_C1,W127_V06_P02_C1,no,0.082616,modified,yes,train
CHG011382,W127,P02,V05,V06,2,W127_V05_P02_C2,W127_V06_P02_C2,no,0.726457,modified,yes,train
CHG011383,W127,P03,V05,V06,1,W127_V05_P03_C1,W127_V06_P03_C1,no,0.104882,modified,yes,train
CHG011383,W127,P03,V05,V06,2,W127_V05_P03_C2,W127_V06_P03_C2,no,0.908277,modified,yes,train
CHG011384,W127,P04,V05,V06,1,W127_V05_P04_C1,W127_V06_P04_C1,no,0.103203,modified,yes,train
CHG011384,W127,P04,V05,V06,2,W127_V05_P04_C2,W127_V06_P04_C2,no,0.907489,modified,yes,train
CHG011385,W127,P05,V05,V06,1,W127_V05_P05_C1,W127_V06_P05_C1,no,0.552542,modified,yes,train
CHG011385,W127,P05,V05,V06,2,W127_V05_P05_C2,W127_V06_P05_C2,no,0.721604,modified,yes,train
CHG011386,W127,P06,V05,V06,1,W127_V05_P06_C1,W127_V06_P06_C1,no,0.629442,modified,yes,train
CHG011386,W127,P06,V05,V06,2,W127_V05_P06_C2,W127_V06_P06_C2,no,0.901786,modified,yes,train
CHG011387,W127,P07,V05,V06,1,W127_V05_P07_C1,W127_V06_P07_C1,no,0.086957,modified,yes,train
CHG011387,W127,P07,V05,V06,2,W127_V05_P07_C2,W127_V06_P07_C2,no,0.87033,modified,yes,train
CHG011388,W127,P08,V05,V06,1,W127_V05_P08_C1,W127_V06_P08_C1,no,0.102293,modified,yes,train
CHG011388,W127,P08,V05,V06,2,W127_V05_P08_C2,W127_V06_P08_C2,no,0.657778,modified,yes,train
CHG011389,W127,P09,V05,V06,1,W127_V05_P09_C1,W127_V06_P09_C1,no,0.103448,modified,yes,train
CHG011389,W127,P09,V05,V06,2,W127_V05_P09_C2,W127_V06_P09_C2,no,0.909091,modified,yes,train
CHG011390,W127,P10,V05,V06,1,W127_V05_P10_C1,W127_V06_P10_C1,no,0.098976,modified,yes,train
CHG011390,W127,P10,V05,V06,2,W127_V05_P10_C2,W127_V06_P10_C2,no,0.887892,modified,yes,train
CHG011391,W127,P01,V06,V07,1,W127_V06_P01_C1,W127_V07_P01_C1,no,0.471223,modified,yes,train
CHG011391,W127,P01,V06,V07,2,W127_V06_P01_C2,W127_V07_P01_C2,no,0.735683,modified,yes,train
CHG011392,W127,P02,V06,V07,1,W127_V06_P02_C1,W127_V07_P02_C1,no,0.103093,modified,yes,train
CHG011392,W127,P02,V06,V07,2,W127_V06_P02_C2,W127_V07_P02_C2,no,0.202703,modified,yes,train
CHG011393,W127,P03,V06,V07,1,W127_V06_P03_C1,W127_V07_P03_C1,no,0.10582,modified,yes,train
CHG011393,W127,P03,V06,V07,2,W127_V06_P03_C2,W127_V07_P03_C2,no,0.722838,modified,yes,train
CHG011394,W127,P04,V06,V07,1,W127_V06_P04_C1,W127_V07_P04_C1,no,0.54833,modified,yes,train
CHG011394,W127,P04,V06,V07,2,W127_V06_P04_C2,W127_V07_P04_C2,no,0.171806,modified,yes,train
CHG011395,W127,P05,V06,V07,1,W127_V06_P05_C1,W127_V07_P05_C1,no,0.098976,modified,yes,train
CHG011395,W127,P05,V06,V07,2,W127_V06_P05_C2,W127_V07_P05_C2,no,0.678652,modified,yes,train
CHG011396,W127,P06,V06,V07,1,W127_V06_P06_C1,W127_V07_P06_C1,no,0.093178,modified,yes,train
CHG011396,W127,P06,V06,V07,2,W127_V06_P06_C2,W127_V07_P06_C2,no,0.389262,modified,yes,train
CHG011397,W127,P07,V06,V07,1,W127_V06_P07_C1,W127_V07_P07_C1,no,0.086059,modified,yes,train
CHG011397,W127,P07,V06,V07,2,W127_V06_P07_C2,W127_V07_P07_C2,no,0.380531,modified,yes,train
CHG011398,W127,P08,V06,V07,1,W127_V06_P08_C1,W127_V07_P08_C1,no,0.10453,modified,yes,train
CHG011398,W127,P08,V06,V07,2,W127_V06_P08_C2,W127_V07_P08_C2,no,0.207048,modified,yes,train
CHG011399,W127,P09,V06,V07,1,W127_V06_P09_C1,W127_V07_P09_C1,no,0.085616,modified,yes,train
CHG011399,W127,P09,V06,V07,2,W127_V06_P09_C2,W127_V07_P09_C2,no,0.213808,modified,yes,train
CHG011400,W127,P10,V06,V07,1,W127_V06_P10_C1,W127_V07_P10_C1,no,0.088435,modified,yes,train
CHG011400,W127,P10,V06,V07,2,W127_V06_P10_C2,W127_V07_P10_C2,no,0.91236,modified,yes,train
CHG011401,W127,P01,V07,V08,1,W127_V07_P01_C1,W127_V08_P01_C1,no,0.106572,modified,yes,train
CHG011401,W127,P01,V07,V08,2,W127_V07_P01_C2,W127_V08_P01_C2,no,0.814978,modified,yes,train
CHG011402,W127,P02,V07,V08,1,W127_V07_P02_C1,W127_V08_P02_C1,no,0.081356,modified,yes,train
CHG011402,W127,P02,V07,V08,2,W127_V07_P02_C2,W127_V08_P02_C2,no,0.683146,modified,yes,train
CHG011403,W127,P03,V07,V08,1,W127_V07_P03_C1,W127_V08_P03_C1,no,0.103627,modified,yes,train
CHG011403,W127,P03,V07,V08,2,W127_V07_P03_C2,W127_V08_P03_C2,no,0.90708,modified,yes,train
CHG011404,W127,P04,V07,V08,1,W127_V07_P04_C1,W127_V08_P04_C1,no,0.089965,modified,yes,train
CHG011404,W127,P04,V07,V08,2,W127_V07_P04_C2,W127_V08_P04_C2,no,0.882483,modified,yes,train
CHG011405,W127,P05,V07,V08,1,W127_V07_P05_C1,W127_V08_P05_C1,no,0.097315,modified,yes,train
CHG011405,W127,P05,V07,V08,2,W127_V07_P05_C2,W127_V08_P05_C2,no,0.892857,modified,yes,train
CHG011406,W127,P06,V07,V08,1,W127_V07_P06_C1,W127_V08_P06_C1,no,0.100167,modified,yes,train
CHG011406,W127,P06,V07,V08,2,W127_V07_P06_C2,W127_V08_P06_C2,no,0.72809,modified,yes,train
CHG011407,W127,P07,V07,V08,1,W127_V07_P07_C1,W127_V08_P07_C1,no,0.100173,modified,yes,train
CHG011407,W127,P07,V07,V08,2,W127_V07_P07_C2,W127_V08_P07_C2,no,0.893805,modified,yes,train
CHG011408,W127,P08,V07,V08,1,W127_V07_P08_C1,W127_V08_P08_C1,no,0.089501,modified,yes,train
CHG011408,W127,P08,V07,V08,2,W127_V07_P08_C2,W127_V08_P08_C2,no,0.886414,modified,yes,train
CHG011409,W127,P09,V07,V08,1,W127_V07_P09_C1,W127_V08_P09_C1,no,0.550173,modified,yes,train
CHG011409,W127,P09,V07,V08,2,W127_V07_P09_C2,W127_V08_P09_C2,no,0.686099,modified,yes,train
CHG011410,W127,P10,V07,V08,1,W127_V07_P10_C1,W127_V08_P10_C1,no,0.101933,modified,yes,train
CHG011410,W127,P10,V07,V08,2,W127_V07_P10_C2,W127_V08_P10_C2,no,0.69469,modified,yes,train
CHG011411,W127,P01,V08,V09,1,W127_V08_P01_C1,W127_V09_P01_C1,no,0.10327,modified,yes,train
CHG011411,W127,P01,V08,V09,2,W127_V08_P01_C2,W127_V09_P01_C2,no,0.89038,modified,yes,train
CHG011412,W127,P02,V08,V09,1,W127_V08_P02_C1,W127_V09_P02_C1,no,0.105785,modified,yes,train
CHG011412,W127,P02,V08,V09,2,W127_V08_P02_C2,W127_V09_P02_C2,no,0.387665,modified,yes,train
CHG011413,W127,P03,V08,V09,1,W127_V08_P03_C1,W127_V09_P03_C1,no,0.698962,modified,yes,train
CHG011413,W127,P03,V08,V09,2,W127_V08_P03_C2,W127_V09_P03_C2,no,0.721604,modified,yes,train
CHG011414,W127,P04,V08,V09,1,W127_V08_P04_C1,W127_V09_P04_C1,no,0.104167,modified,yes,train
CHG011414,W127,P04,V08,V09,2,W127_V08_P04_C2,W127_V09_P04_C2,no,0.718404,modified,yes,train
CHG011415,W127,P05,V08,V09,1,W127_V08_P05_C1,W127_V09_P05_C1,no,0.097643,modified,yes,train
CHG011415,W127,P05,V08,V09,2,W127_V08_P05_C2,W127_V09_P05_C2,no,0.902222,modified,yes,train
CHG011416,W127,P06,V08,V09,1,W127_V08_P06_C1,W127_V09_P06_C1,no,0.645378,modified,yes,train
CHG011416,W127,P06,V08,V09,2,W127_V08_P06_C2,W127_V09_P06_C2,no,0.686099,modified,yes,train
CHG011417,W127,P07,V08,V09,1,W127_V08_P07_C1,W127_V09_P07_C1,no,0.101222,modified,yes,train
CHG011417,W127,P07,V08,V09,2,W127_V08_P07_C2,W127_V09_P07_C2,no,0.19469,modified,yes,train
CHG011418,W127,P08,V08,V09,1,W127_V08_P08_C1,W127_V09_P08_C1,no,0.101045,modified,yes,train
CHG011418,W127,P08,V08,V09,2,W127_V08_P08_C2,W127_V09_P08_C2,no,0.90583,modified,yes,train
CHG011419,W127,P09,V08,V09,1,W127_V08_P09_C1,W127_V09_P09_C1,no,0.088028,modified,yes,train
CHG011419,W127,P09,V08,V09,2,W127_V08_P09_C2,W127_V09_P09_C2,no,0.708241,modified,yes,train
CHG011420,W127,P10,V08,V09,1,W127_V08_P10_C1,W127_V09_P10_C1,no,0.106007,modified,yes,train
CHG011420,W127,P10,V08,V09,2,W127_V08_P10_C2,W127_V09_P10_C2,no,0.377778,modified,yes,train
